Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Lance Berkman","HOU",152,646,45,95,136,3,0.151702786,0.164086687,0.305970149,0.315521628,0.315298507,0.419504643,0.621268656,0.4261785534520944,,158.46801717316842,-1.0309909473871812,48.35411031684626,-6.65805983543396,6.109051278366425,"Lance Berkman",548,204020
"Scott Rolen","STL",142,594,22,94,95,7,0.094276094,0.116161616,0.222648753,0.301369863,0.295585412,0.368686868,0.518234165,0.37417764578401735,,126.4262861846048,2.6408929702593014,23.165159398380602,13.468408823013306,5.452691581644654,"Scott Rolen",970,121409
"Alfonso Soriano","WSN",159,728,46,119,95,41,0.092032967,0.219780219,0.282843895,0.299549549,0.276661514,0.351239669,0.559505409,0.37667934029874667,,129.23855106177376,3.9248309845570475,31.756053982881955,-0.511082649230957,5.365538704453871,"Alfonso Soriano",847,150093
"Mike Cameron","SDP",141,634,22,88,83,25,0.111987381,0.223974763,0.213768115,0.320610687,0.268115942,0.354889589,0.481884057,0.3586675047497206,,121.54291016142058,6.322788118617609,24.181029672323582,1.2391780614852905,4.499998527516727,"Mike Cameron",1070,111904
"J.D. Drew","LAD",146,594,20,84,100,2,0.149831649,0.178451178,0.214574899,0.320855614,0.283400809,0.392917369,0.497975708,0.38020816226290843,,129.77051514836785,3.64480703684967,26.766405748797467,-3.193256378173828,4.19261714881211,"J.D. Drew",1152,136770
"Chipper Jones Jr.","ATL",110,477,26,87,86,6,0.127882599,0.153039832,0.272506082,0.338607594,0.323600973,0.408805031,0.596107055,0.42147769043359895,,154.9210296704467,0.26711850450374186,34.52039456375734,-9.841769099235535,3.921432810188271,"Chipper Jones Jr.",97,116706
"Morgan Ensberg","HOU",127,495,23,67,58,1,0.204040404,0.193939393,0.227390181,0.250922509,0.235142118,0.395959595,0.462532299,0.3728929960825404,,123.65058206640285,0.030748724471777678,15.337819750901314,7.956124186515808,3.84596758498017,"Morgan Ensberg",556,348563
"Ryan Freel","CIN",132,523,8,67,27,37,0.108986615,0.187380497,0.127753304,0.33045977,0.27092511,0.363461538,0.398678414,0.34028402589834655,,99.6642113030334,2.3584429676411673,2.1288213210772446,19.673956155776978,3.7925227631378498,"Ryan Freel",1207,150472
"Ray Durham","SFG",137,555,26,79,93,7,0.091891891,0.109909909,0.24497992,0.2905569,0.29317269,0.359855334,0.53815261,0.37757627336373056,,125.54843397112013,-1.2657786787021905,17.27390553216135,1.75095134973526,3.6278490328393778,"Ray Durham",230,113660
"Dave Roberts","SDP",129,567,2,80,44,49,0.089947089,0.107583774,0.100200401,0.326530612,0.29258517,0.359570661,0.392785571,0.3315950762647701,,103.85345417205923,7.9272763601038605,10.78406639383216,1.9198155403137207,3.0567517772737394,"Dave Roberts",670,150353
"Brian Giles","SDP",158,717,14,87,83,9,0.145048814,0.083682008,0.13410596,0.27153558,0.263245033,0.373779637,0.397350993,0.3422461470638817,,110.81299414259398,-0.1590993304271251,9.977917981530119,-2.8497133255004883,3.003219888933897,"Brian Giles",990,114789
"Rich Aurilia","CIN",122,481,23,61,70,3,0.07068607,0.106029106,0.218181818,0.294594594,0.3,0.348643006,0.518181818,0.36787091787888915,,117.68982403461197,2.23044803168159,13.355797299237025,1.323818564414978,2.9696420107967936,"Rich Aurilia",1106,110383
"Eric Byrnes","ARI",143,606,26,82,79,25,0.05610561,0.145214521,0.215302491,0.274944567,0.266903914,0.312913907,0.482206405,0.33702264513288227,,95.2375922265752,3.2085700215538964,-0.5649292228664415,10.74441397190094,2.9391439655527805,"Eric Byrnes",905,291565
"Carlos Delgado","NYM",144,618,38,89,114,0,0.1197411,0.194174757,0.282442748,0.268617021,0.265267175,0.360841423,0.547709923,0.376582117999798,,127.86079248302042,-1.4057810220401734,21.106888980143957,-12.749011278152466,2.8021475240858305,"Carlos Delgado",1297,113232
"Jamey Carroll","COL",136,534,5,84,36,10,0.104868913,0.123595505,0.103671706,0.339240506,0.300215982,0.377142857,0.403887688,0.346646326985068,,96.94625085216025,-1.4019882180728018,-3.5341476731767854,13.310102581977844,2.6676936364928814,"Jamey Carroll",1591,425206
