Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Lorenzo Cain","MIL",141,620,10,90,38,30,0.114516129,0.151612903,0.109461967,0.356979405,0.307977736,0.39516129,0.417439703,0.35886038899999445,0.3418473350019563,124.91121168917351,3.196854185545817,22.054008955681997,16.806884288787842,5.954432752367912,"Lorenzo Cain",9077,456715
"Paul Goldschmidt","ARI",158,690,33,95,83,7,0.130434782,0.250724637,0.242833052,0.359173126,0.29005059,0.388969521,0.532883642,0.39001565327686544,0.3840264865531527,144.95332686437987,-1.1672812085598707,36.70317637294086,-12.982586026191711,4.616525686669675,"Paul Goldschmidt",9218,502671
"Justin Turner","LAD",103,426,14,62,52,2,0.110328638,0.126760563,0.205479452,0.33444816,0.312328767,0.406103286,0.517808219,0.3958980025410934,0.3813745304765994,154.2939167109622,-1.2594746043905616,26.97959574085757,0.17921358346939087,4.138378127499596,"Justin Turner",5235,457759
"Matt Carpenter","STL",156,677,36,111,81,4,0.150664697,0.23338257,0.265957447,0.29144385,0.257092198,0.374260355,0.523049645,0.3753490044603941,0.38874052786717556,139.58728839798687,-3.186939365696162,29.534624174789826,-10.257617950439453,4.118132532222644,"Matt Carpenter",8090,572761
"David Peralta","ARI",146,614,30,75,87,4,0.078175895,0.201954397,0.223214286,0.328431372,0.292857142,0.35179153,0.516071428,0.3683428633408468,0.35316559838466954,130.4722549420452,1.9058801177889109,24.749377084553227,-6.838241398334503,3.778967179582749,"David Peralta",2136,444482
"Asdrúbal Cabrera","- - -",147,592,23,68,75,0,0.069256756,0.201013513,0.195970696,0.295566502,0.261904761,0.315878378,0.457875457,0.33152614904539235,0.32107920242568194,110.58082087357411,-2.4753764565102756,5.172320889968824,7.479304552078247,3.1682168923444447,"Asdrubal Cabrera",4962,452678
"Joey Votto","CIN",145,623,12,67,67,2,0.173354735,0.16211878,0.135188867,0.333333333,0.284294234,0.417335473,0.419483101,0.36968610052931056,0.3912832686407142,130.15592340397552,-2.1523856120184064,20.78533729100455,-10.001985877752304,3.0736037999474624,"Joey Votto",4314,458015
"Yadier Molina","STL",123,503,20,55,74,4,0.057654075,0.131212723,0.174291939,0.263852242,0.261437908,0.314115308,0.435729847,0.3228677092916212,0.327746904228788,104.52094889301911,-2.3783407784067094,0.3980922775571418,10.855779647827148,2.7438226826544114,"Yadier Molina",7007,425877
"Brandon Crawford","SFG",151,594,14,63,54,4,0.084175084,0.205387205,0.139359698,0.3025,0.254237288,0.324915824,0.393596986,0.3060638122837638,0.30518827290114964,93.0790449376778,0.08940899185836315,-4.929878806115774,12.030519008636475,2.6031055939623533,"Brandon Crawford",5343,543063
"Buster Posey","SFG",105,448,5,47,41,3,0.100446428,0.118303571,0.09798995,0.315789473,0.283919597,0.359375,0.381909547,0.3259625031706992,0.33603546485472263,106.3747200558649,-2.043129787314683,1.4436840065080094,10.035499811172485,2.5936670541037867,"Buster Posey",9166,457763
