Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Sammy Sosa","CHC",160,711,64,146,160,0,0.163150492,0.215189873,0.409012132,0.336021505,0.327556325,0.437412095,0.736568457,0.4646690257048395,,185.80542861651182,-0.9099528338410892,78.8114265130796,-1.1244845390319824,9.880381949489667,"Sammy Sosa",302,122544
"Luis Gonzalez","ARI",162,728,57,128,142,1,0.137362637,0.114010989,0.362889984,0.297468354,0.325123152,0.428571428,0.688013136,0.45357658968053083,,173.30375439114195,-0.2821772035676986,69.45237818121575,-2.28739595413208,8.904481233140132,"Luis Gonzalez",55,114935
"Larry Walker","COL",142,601,38,107,123,14,0.136439267,0.171381031,0.311871227,0.373626373,0.350100603,0.449251247,0.66197183,0.46078957810121424,,162.70480920817369,0.5886749241035432,49.8340853435495,7.816873550415039,7.588997565727449,"Larry Walker",455,123833
"Jim Edmonds","STL",150,608,30,95,110,5,0.152960526,0.22368421,0.26,0.354651162,0.304,0.410214168,0.564,0.40637585575841056,,147.92909851929952,-1.20601763157174,36.873661335063034,6.96273934841156,6.241010048405329,"Jim Edmonds",1153,113744
"Phil Nevin","SDP",149,624,41,97,126,4,0.113782051,0.235576923,0.282051282,0.34903047,0.305860805,0.387820512,0.587912087,0.4084673827239335,,153.96129005008646,-0.972403788997326,43.02806990593921,-6.0012524127960205,5.59706000937655,"Phil Nevin",1049,119732
"Brian Giles","PIT",160,674,37,116,95,13,0.133531157,0.099406528,0.28125,0.296218487,0.309027777,0.40356083,0.590277777,0.4131719832167481,,150.45524063112873,-0.04069294751388952,44.39752317665831,-9.965477705001831,5.50821441846699,"Brian Giles",990,114789
"Jeff Bagwell","HOU",161,717,39,126,130,11,0.147838214,0.188284518,0.28,0.310904872,0.288333333,0.397489539,0.568333333,0.40676735592692087,,143.11060116469056,0.851656629354693,41.2434999616703,-11.128515243530273,5.240167431214889,"Jeff Bagwell",547,110432
"Jeff Kent","SFG",159,696,22,84,106,7,0.093390804,0.137931034,0.209225701,0.316733067,0.298187808,0.369252873,0.507413509,0.3715114112017472,,127.66100877527438,-1.2404275918379426,23.91708464303868,3.1789002418518066,4.882560949961098,"Jeff Kent",1119,116999
"Mike Piazza","NYM",141,573,36,81,94,0,0.116928446,0.15183246,0.272365805,0.30183727,0.300198807,0.383944153,0.572564612,0.39515653564611497,,142.87220969442615,-0.9006647593341768,31.200510206884836,-2.23516845703125,4.639255995182514,"Mike Piazza",893,120536
"Gary Sheffield","LAD",143,618,36,98,100,10,0.152103559,0.108414239,0.27184466,0.29736211,0.310679611,0.417475728,0.582524271,0.41750179588302105,,159.32918111666638,0.22335025196662173,48.13567764518889,-21.3991756439209,4.556375573688497,"Gary Sheffield",114,122111
"Brian Jordan","ATL",148,605,25,82,97,3,0.051239669,0.145454545,0.201785714,0.307692307,0.294642857,0.333884297,0.496428571,0.3508831722989827,,111.78662524729785,-0.3014608710655011,9.016809097203524,13.439661979675293,4.176963298025127,"Brian Jordan",658,116747
"Ryan Klesko","SDP",146,638,30,105,113,23,0.137931034,0.139498432,0.252788104,0.289719626,0.286245353,0.384012539,0.539033457,0.3879319084616357,,140.66808346413984,2.8262693998403847,36.731353303115554,-16.631001472473145,3.992702550684819,"Ryan Klesko",1041,117148
"Jeff Cirillo","COL",138,586,17,72,83,12,0.073378839,0.107508532,0.160984848,0.323851203,0.3125,0.364102564,0.473484848,0.356853307528817,,95.42385436661142,1.4929663110524416,-2.0112256722615065,21.99759864807129,3.8747962914961818,"Jeff Cirillo",1073,112297
"Moises Alou","HOU",136,581,27,79,108,5,0.098106712,0.098106712,0.222222222,0.327231121,0.331384015,0.395869191,0.553606237,0.3959664993605706,,136.11889423804436,0.5260493886307813,27.948168760651562,-10.17628526687622,3.5873063373253666,"Moises Alou",261,110189
"Jeromy Burnitz","MIL",154,651,34,104,100,0,0.122887864,0.230414746,0.252669039,0.280104712,0.250889679,0.347158218,0.503558718,0.35826187805966053,,114.88218060849616,-1.7681578240008093,10.891967297118732,-1.8586921691894531,2.97829520239121,"Jeromy Burnitz",867,111742
"Reggie Sanders","ARI",126,496,33,84,90,14,0.092741935,0.254032258,0.285714286,0.29122807,0.263038548,0.337373737,0.548752834,0.3680984082280612,,117.97125463364343,-1.5502032123622485,10.097774010777734,3.7547850608825684,2.9620966301306306,"Reggie Sanders",1129,121673
"Fernando Viña","STL",154,690,9,95,56,17,0.046376811,0.050724637,0.115689382,0.308998302,0.302694136,0.356622998,0.418383518,0.3389961842382163,,104.31228783498933,0.32224336260696873,4.210431496444958,3.227931261062622,2.938142128313683,"Fernando Vina",1189,123726
"Craig Biggio","HOU",155,717,20,118,70,7,0.092050209,0.139470013,0.1636953,0.318091451,0.291734197,0.382147838,0.455429497,0.36492853813385395,,116.02712400068248,-0.38540708436630666,14.630970887959027,-8.80234980583191,2.839748204994166,"Craig Biggio",549,110987
"Robin Ventura","NYM",142,549,21,70,61,2,0.160291438,0.183970856,0.182017544,0.257396449,0.236842105,0.358834244,0.418859649,0.33679947174104113,,105.09599394548272,-1.8001794222509488,1.8556985088722024,7.957012176513672,2.730183834959617,"Robin Ventura",854,123697
"Vinny Castilla","HOU",122,484,23,62,82,1,0.066115702,0.17768595,0.22247191,0.285294117,0.269662921,0.320247933,0.492134831,0.3427412114619217,,101.66462556151197,-1.5556852638255805,-0.5028695475165685,7.830709338188171,2.2793006539011063,"Vinny Castilla",84,112106
"Javy Lopez","ATL",128,482,17,45,66,1,0.058091286,0.170124481,0.157534247,0.290697674,0.267123287,0.322245322,0.424657534,0.32152530937514046,,92.78243124701426,0.1686859232140705,-4.377303346910671,9.796296119689941,2.0749135748682908,"Javy Lopez",103,117919
"Doug Glanville","PHI",153,674,14,74,55,28,0.02818991,0.135014836,0.113564669,0.283582089,0.261829652,0.284638554,0.375394321,0.2846599828963186,,69.37440462765326,2.9672683039098047,-24.006080927292658,22.24737572669983,2.031968019471917,"Doug Glanville",956,114844
"Craig Counsell","ARI",141,535,4,76,38,6,0.114018691,0.142056074,0.087336244,0.317708333,0.27510917,0.358633776,0.362445414,0.32113099359829006,,87.56788836575866,-2.299959452764597,-10.991347126241171,13.214447021484375,1.9530175517362562,"Craig Counsell",52,112736
"Damian Miller","ARI",123,425,13,45,47,0,0.082352941,0.188235294,0.152631579,0.311418685,0.271052631,0.337292161,0.42368421,0.32422914044949613,,89.57340845264044,-0.45908970705932006,-6.249665218181658,11.384773254394531,1.8692800851370457,"Damian Miller",65,119064
"José Hernández","MIL",152,592,25,67,78,5,0.065878378,0.3125,0.193726938,0.327380952,0.24907749,0.299829642,0.442804428,0.3125981873798864,,85.3227525704762,-0.7596658552647568,-12.113871632997212,11.616940021514893,1.8582684112701986,"Jose Hernandez",688,115825
"Ricky Gutierrez","CHC",147,606,10,76,66,4,0.0660066,0.09240924,0.111742424,0.302325581,0.289772727,0.344651952,0.401515151,0.32656673269887126,,96.4078190228656,-0.5411783054587431,-3.3857787355077087,2.297992706298828,1.8246925012003719,"Ricky Gutierrez",387,115263
"Ken Griffey Jr.","CIN",111,417,22,57,65,2,0.105515587,0.17266187,0.247252747,0.299270072,0.285714285,0.365384615,0.532967032,0.3767670436603267,,124.94944149674842,0.3729319031117484,13.968185771264714,-8.918038845062256,1.805510342297303,"Ken Griffey Jr.",327,115135
"Bill Mueller","CHC",70,257,6,38,23,1,0.143968871,0.073929961,0.152380952,0.29787234,0.295238095,0.403162055,0.447619047,0.3705346987247467,,124.86955543471538,-0.2535168593749404,8.098504259114614,0.8516234755516052,1.6972645672570899,"Bill Mueller",295,119482
"Matt Williams","ARI",106,436,16,58,65,1,0.050458715,0.160550458,0.191176471,0.295384615,0.274509803,0.314220183,0.465686274,0.3304675337073434,,93.61170088658695,0.1766471299342811,-3.463024221763371,4.533492207527161,1.5073684374168046,"Matt Williams",77,124326
"Matt Stairs","CHC",128,403,17,48,61,2,0.129032258,0.188585607,0.211764705,0.272,0.25,0.358208955,0.461764705,0.3500711072849322,,111.62288067934864,-0.9231329095200635,5.197682242032597,-4.413470268249512,1.3714513934537065,"Matt Stairs",1384,122644
"Eric Young Sr.","CHC",149,672,6,98,42,31,0.0625,0.066964285,0.11442786,0.291891891,0.278606965,0.333333333,0.393034825,0.31861497788894466,,91.26041808831708,0.10419576667482033,-7.570309151059039,-0.865792989730835,1.3203383041792693,"Eric Young Sr.",716,124695
"Ray Lankford","- - -",131,459,19,58,58,10,0.135076252,0.315904139,0.23907455,0.346491228,0.25192802,0.358078602,0.49100257,0.35770491714732416,,117.82259122722533,1.107827224303037,11.797735294764504,-14.105511963367462,1.221082844911509,"Ray Lankford",1044,117484
"Tyler Houston","MIL",75,256,12,36,38,0,0.0703125,0.2421875,0.182978723,0.347826086,0.289361702,0.342519685,0.472340425,0.3503842462192882,,109.78276161653456,-0.0177800283418037,3.2548120494815596,0.7293086647987366,1.208867324851522,"Tyler Houston",689,116191
"Quilvio Veras","ATL",71,295,3,39,25,7,0.081355932,0.176271186,0.104651163,0.302439024,0.251937984,0.329896907,0.356589147,0.30546167739506425,,82.38397754176837,-0.34931628056801856,-7.140106426766661,8.956789791584015,1.140336094787798,"Quilvio Veras",1013404,123700
"Craig Paquette","STL",123,370,15,47,64,3,0.048648648,0.181081081,0.182352941,0.311538461,0.282352941,0.326027397,0.464705882,0.33860460496865785,,104.05880724532642,0.14489090524148196,2.1073047066402646,-2.7377655506134033,1.1229875938198792,"Craig Paquette",484,120214
"Michael Tucker","- - -",149,500,12,62,61,16,0.092,0.204,0.162844037,0.298780487,0.252293577,0.322448979,0.415137614,0.31663170187071027,,87.94674963937449,-0.28881373355397955,-8.164068647101807,2.5122368931770325,1.0577749881869956,"Michael Tucker",635,123494
"Marvin Benard","SFG",129,429,15,70,44,10,0.067599067,0.153846153,0.173469388,0.28343949,0.265306122,0.320093457,0.43877551,0.325613452655049,,97.94993236957151,-0.1877068412140943,-1.3369605636274309,-1.9708491507917643,1.0457017243523496,"Marvin Benard",1382,110847
"John Vander Wal","- - -",146,527,14,58,70,8,0.129032258,0.231499051,0.172566372,0.3375,0.269911504,0.363809523,0.442477876,0.3458287275807802,,108.13851926504097,-1.0298126465640962,4.574810932696455,-11.065953254699707,1.0415446533572879,"John Vander Wal",853,123639
"Tony Womack","ARI",125,518,3,66,30,28,0.044401544,0.104247104,0.079002079,0.294117647,0.266112266,0.307240704,0.345114345,0.2870840002839364,,65.52828460608367,2.540023423731327,-20.793648845314895,14.216065406799316,1.0364375293497348,"Tony Womack",78,124523
"Mark Grudzielanek","LAD",133,586,13,83,55,4,0.047781569,0.141638225,0.122448979,0.296875,0.270871985,0.317324185,0.393320964,0.31046478222819174,,90.04102557264015,-0.9684231856372207,-8.59452627461198,-0.012123584747314453,1.0306356916054922,"Mark Grudzielanek",653,115210
"Todd Zeile","NYM",151,612,10,66,62,1,0.119281045,0.166666666,0.107344632,0.311163895,0.265536723,0.359477124,0.372881355,0.3271701554163728,,98.86265891020403,0.15196738910162821,-0.7575952021565162,-9.916751861572266,0.9187457185060095,"Todd Zeile",457,124755
"Brad Ausmus","HOU",128,461,5,45,34,4,0.065075921,0.138828633,0.109004739,0.26197183,0.232227488,0.283516483,0.341232227,0.26924676592472135,,54.08954475418463,0.34356404043501243,-27.313301809019986,21.059242248535156,0.8924465352300599,"Brad Ausmus",546,110385
"Jay Bell","ARI",129,509,13,59,46,0,0.127701375,0.155206286,0.151869159,0.273529411,0.247663551,0.349301397,0.39953271,0.32937838011477366,,92.90666025665435,-0.46784703445155174,-5.185858394194539,-2.6654103994369507,0.8533238295719259,"Jay Bell",48,110826
"J.T. Snow","SFG",101,348,8,43,34,0,0.158045977,0.23275862,0.133333333,0.31,0.245614035,0.370689655,0.378947368,0.3266180954741303,,98.60026673090908,-0.026006608619354665,-0.6625308787355506,-4.958504676818848,0.5672533822154261,"J.T. Snow",1133,122497
"Kelly Stinnett","CIN",63,211,9,27,25,2,0.08056872,0.289099526,0.203208557,0.330508474,0.256684491,0.333333333,0.459893048,0.33748917591168687,,99.52374138536774,-0.4770465067704208,-0.6083619301238892,-1.1414010524749756,0.493093169276239,"Kelly Stinnett",356,122803
"Terry Shumpert","COL",114,265,4,37,24,14,0.056603773,0.166037735,0.14876033,0.338461538,0.289256198,0.33716475,0.438016528,0.33267808144617267,,79.7745311285029,1.486420574306976,-5.517398372620143,0.8131002485752106,0.3910903282199671,"Terry Shumpert",449,122205
"Mike Matheny","STL",121,424,7,40,42,0,0.066037735,0.179245283,0.086614173,0.252491694,0.217847769,0.276442307,0.304461942,0.25468407799727727,,49.73462229673676,-0.4564359714859165,-28.30643891336613,15.530521392822266,0.12529729746049034,"Mike Matheny",1169,118414
