Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Shane Victorino","PHI",132,586,17,95,61,19,0.093856655,0.107508532,0.21194605,0.291571753,0.279383429,0.355172413,0.491329479,0.3679525119241243,,132.1852166587894,7.0908917773049325,28.87447248992386,6.599267244338989,5.649803537820484,"Shane Victorino",1677,425664
"Brandon Phillips","CIN",150,675,18,94,82,14,0.065185185,0.125925925,0.157377049,0.321637426,0.3,0.352765321,0.457377049,0.3533145697625192,,121.57106890030234,0.11946857091970742,16.936551082412294,13.402002573013306,5.39477591705274,"Brandon Phillips",791,408252
"Lance Berkman","STL",145,587,31,90,94,2,0.156729131,0.158432708,0.245901639,0.315217391,0.301229508,0.412265758,0.547131147,0.40765069660387543,,163.14201775362042,1.5224064744543284,44.33108024442774,-17.545833110809326,4.73397432609941,"Lance Berkman",548,204020
"Matt Holliday","STL",124,516,22,83,75,2,0.116279069,0.180232558,0.228699552,0.33033033,0.295964125,0.387596899,0.524663677,0.39486763067543507,,154.38699447918114,-2.4962251228280365,29.916830717009525,-3.9319361448287964,4.419423653069637,"Matt Holliday",1873,407812
"Carlos Beltrán","- - -",142,598,22,78,84,4,0.118729096,0.14715719,0.225,0.323671497,0.3,0.384615384,0.525,0.3907390241897247,,152.38603037681295,0.6445314111188054,36.8264748673119,-14.514886856079102,4.29636820418866,"Carlos Beltran",589,136860
"Chase Utley","PHI",103,454,11,54,44,14,0.085903083,0.103524229,0.165829146,0.269005847,0.258793969,0.34437086,0.424623115,0.3376630175618127,,111.44017555538402,7.484867894556373,13.483659264479542,10.675782084465027,4.025578953810774,"Chase Utley",1679,400284
"Albert Pujols","STL",147,651,37,105,99,9,0.093701996,0.089093701,0.241796201,0.276985743,0.298791018,0.365591397,0.540587219,0.38381346629100777,,146.81608253936085,-6.365414142841473,28.83528382602387,-11.575734674930573,3.933572174255529,"Albert Pujols",1177,405395
"Ryan Hanigan","CIN",91,304,6,27,31,0,0.115131578,0.105263157,0.090225564,0.285087719,0.266917293,0.356435643,0.357142857,0.32111713727315266,,99.51929568723995,0.4613392648752779,0.2925569969068411,25.38277244567871,3.7002471987889027,"Ryan Hanigan",4952,452672
"Nyjer Morgan","MIL",119,429,4,61,37,13,0.044289044,0.163170163,0.116402116,0.361563517,0.304232804,0.357487922,0.42063492,0.34405073969836397,,115.12646508900248,4.195516247767955,11.690487264304407,9.821921110153198,3.664629291794652,"Nyjer Morgan",4885,460579
"Jimmy Rollins","PHI",142,631,16,87,63,30,0.091917591,0.093502377,0.130511464,0.274747474,0.268077601,0.337559429,0.398589065,0.3246402393895597,,102.52097521376098,3.238655610010028,5.075926318376149,9.629459381103516,3.598635636308745,"Jimmy Rollins",971,276519
"Ryan Roberts","ARI",143,555,19,86,65,18,0.118918918,0.176576576,0.178423237,0.275204359,0.248962655,0.34057971,0.427385892,0.3388551673022184,,108.68941805331553,1.9469217667356133,7.516969169918173,9.288178324699402,3.5746691039205407,"Ryan Roberts",5653,440251
"Aramis Ramirez","CHC",149,626,26,80,93,1,0.068690095,0.110223642,0.203539823,0.30753138,0.30619469,0.361022364,0.509734513,0.3748023141409464,,133.987361558591,-4.672697002766654,19.900802067890883,-7.471238493919373,3.3417102017076896,"Aramis Ramirez",1002,133380
"Carlos Lee","HOU",155,653,18,66,94,4,0.09035222,0.091883614,0.170940171,0.278752436,0.275213675,0.341500765,0.446153846,0.3406962790230448,,115.05894663233624,-6.645523210754618,4.711983226489718,2.4927806854248047,2.876454668186176,"Carlos Lee",243,150324
"Clint Barmes","HOU",123,495,12,47,39,3,0.076767676,0.177777777,0.141255606,0.278735632,0.244394618,0.312373225,0.385650224,0.30898707024677224,,93.34155407530733,0.39481273922137916,-3.4119279322628753,14.161872863769531,2.739878086558109,"Clint Barmes",1830,425549
"Carlos Pena","CHC",153,606,28,72,80,2,0.166666666,0.265676567,0.237322516,0.266881028,0.225152129,0.357024793,0.462474645,0.35598551190417743,,121.09987881730994,1.1627390675712377,15.930947098228852,-11.15790867805481,2.4670468147227087,"Carlos Pena",934,150289
