Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Brian Giles","PIT",153,644,38,95,103,15,0.209627329,0.114906832,0.323943662,0.282051282,0.29778672,0.450310559,0.621730382,0.4437820423995295,,173.7215020356626,1.3321786172455177,60.69722351652922,-12.808995723724365,6.888828540809765,"Brian Giles",990,114789
"Jim Edmonds","STL",144,576,28,96,83,4,0.149305555,0.232638888,0.25,0.375,0.310924369,0.420138888,0.560924369,0.4143584304857084,,156.66236295804276,-1.2023373036063276,39.60778752819048,8.627831935882568,6.702296732102509,"Jim Edmonds",1153,113744
"Jeff Kent","SFG",152,682,37,102,108,5,0.076246334,0.148093841,0.25200642,0.323770491,0.313001605,0.36803519,0.565008025,0.39736613977991253,,147.282386633743,0.9381648661219515,41.259464581819955,3.139892578125,6.663307102633105,"Jeff Kent",1119,116999
"Chipper Jones Jr.","ATL",158,662,26,90,100,8,0.161631419,0.134441087,0.209854015,0.349315068,0.326642335,0.435045317,0.53649635,0.4116958601747134,,153.22525683463115,0.5089495631982572,44.56712554573973,-7.270640790462494,5.887315160891612,"Chipper Jones Jr.",97,116706
"Larry Walker","COL",136,553,26,95,104,6,0.117540687,0.132007233,0.264150943,0.353403141,0.337526205,0.421338155,0.601677148,0.4332099033883982,,149.60239781308817,4.059650735172909,38.35842188389038,-2.6796340942382812,5.370672474842161,"Larry Walker",455,123833
"Luis Gonzalez","ARI",148,633,28,90,103,9,0.153238546,0.120063191,0.208015268,0.288056206,0.288167938,0.399684044,0.496183206,0.3866370594978332,,131.43318883056432,3.3109417043742724,28.190513970758953,3.359259605407715,5.217767129210247,"Luis Gonzalez",55,114935
"Sammy Sosa","CHC",150,666,49,122,108,2,0.154654654,0.216216216,0.305755395,0.302452316,0.287769784,0.399399399,0.593525179,0.4155431552782952,,157.3802255972915,1.1549297791789286,48.93945096993377,-20.065845012664795,5.05731434996941,"Sammy Sosa",302,122544
"Jeff Bagwell","HOU",158,691,31,94,98,7,0.146164978,0.18813314,0.227670753,0.322195704,0.290718038,0.400868306,0.518388791,0.3942924413290066,,137.7961722676642,2.088698506646324,34.745723996571826,-8.893327236175537,4.8362920575152675,"Jeff Bagwell",547,110432
"Gary Sheffield","ATL",135,579,25,82,84,12,0.124352331,0.091537132,0.205284552,0.301435406,0.306910569,0.404145077,0.512195121,0.3981942170827393,,144.30671973842703,2.514427713758778,34.591809999268044,-5.349680006504059,4.811063477036722,"Gary Sheffield",114,122111
"Ryan Klesko","SDP",146,625,29,90,95,6,0.1216,0.1376,0.237037037,0.31002331,0.3,0.387820512,0.537037037,0.39287652121476985,,146.7212249476401,3.819158825906925,40.33194687356764,-15.061842441558838,4.56322005949448,"Ryan Klesko",1041,117148
"José Hernández","MIL",152,582,24,72,73,3,0.089347079,0.323024054,0.190476191,0.404458598,0.287619047,0.355670103,0.478095238,0.36037912773714115,,118.60105971468087,-4.139104144182056,9.397553014017632,16.277499675750732,4.463809604526906,"Jose Hernandez",688,115825
