Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Ken Griffey Jr.","CIN",128,555,35,85,92,0,0.097297297,0.167567567,0.274949084,0.305405405,0.301425661,0.369369369,0.576374745,0.39867902233980707,,142.00388898609728,-0.6165122097590938,28.658586636147376,-17.41149938106537,2.940609333999025,"Ken Griffey Jr.",327,115135
"Craig Counsell","ARI",150,670,9,85,42,26,0.11641791,0.102985074,0.119377162,0.27579365,0.256055363,0.350299401,0.375432525,0.3235120656619589,,89.00215794119222,6.201674752519466,-3.0516577090106978,9.628874063491821,2.84787821950291,"Craig Counsell",52,112736
"Mark Grudzielanek","STL",137,563,8,64,59,8,0.046181172,0.143872113,0.113636363,0.333333333,0.293560606,0.333925399,0.407196969,0.32357130029371806,,95.9466260841147,1.9770896937698126,-0.8886777741142491,10.926281452178955,2.845441956955239,"Mark Grudzielanek",653,115210
"Brady Clark","MIL",145,674,13,94,53,10,0.069732937,0.081602373,0.120200334,0.318949343,0.305509181,0.372372372,0.425709515,0.3533360192650243,,112.71869415962263,-4.641264256322756,6.1238416246493905,0.15936899185180664,2.831457433493663,"Brady Clark",1398,276054
"Ray Durham","SFG",142,560,12,67,62,6,0.085714285,0.105357142,0.138832998,0.304849884,0.28973843,0.355992844,0.428571428,0.34309370138914835,,106.6967626431554,1.2233634227886796,5.932798544094989,3.7348220348358154,2.7985391154772703,"Ray Durham",230,113660
"Jason LaRue","CIN",110,422,14,38,60,0,0.097156398,0.239336492,0.191135734,0.322580645,0.260387811,0.354916067,0.451523545,0.3479141303678838,,108.53131170076743,-0.6439768471755087,3.877123491638545,9.10770583152771,2.680495699408284,"Jason LaRue",337,150178
"David Eckstein","STL",158,713,8,90,61,11,0.081346423,0.061711079,0.101587302,0.304123711,0.293650793,0.363120567,0.395238095,0.3378767951160458,,105.37916425065087,-1.6636616693576798,3.1527125197635044,-1.5508809089660645,2.4893509309131425,"David Eckstein",10,275930
"Dave Roberts","SDP",115,480,8,65,38,23,0.110416666,0.122916666,0.153284672,0.301724137,0.274939172,0.356076759,0.428223844,0.3416957925573439,,113.64712900035232,2.6859822754049674,10.912166270436368,-3.4484667778015137,2.3162281094078985,"Dave Roberts",670,150353
"Mike Cameron","NYM",76,343,12,47,39,13,0.084548104,0.247813411,0.204545455,0.339622641,0.272727272,0.342105263,0.477272727,0.35469928941531487,,116.63964809632414,5.165554536506534,12.332830761989715,-2.0779696702957153,2.1486948759003353,"Mike Cameron",1070,111904
"Rich Aurilia","CIN",114,468,14,61,68,2,0.079059829,0.143162393,0.161971831,0.304597701,0.28169014,0.338329764,0.443661971,0.3389671184683359,,102.63196796837026,-0.7684529052348807,0.7783762085572423,3.9208942651748657,1.9997979503352674,"Rich Aurilia",1106,110383
"Joe Randa","- - -",150,609,17,71,68,0,0.077175697,0.133004926,0.176576577,0.295652173,0.275675675,0.334975369,0.452252252,0.3401678493707487,,107.08330709964615,1.8806083129020408,7.2977382002486415,-7.377946078777313,1.980992395388689,"Joe Randa",623,120922
"Pedro Feliz","SFG",156,615,20,69,81,0,0.061788617,0.165853658,0.172231986,0.269315673,0.249560632,0.294788273,0.421792618,0.30877472370328174,,84.06804054168767,-2.819938638014719,-15.124331621479078,13.758113384246826,1.8716182096735146,"Pedro Feliz",1112,150268
"Todd Walker","CHC",110,433,12,50,40,1,0.071593533,0.092378752,0.168765743,0.314121037,0.304785894,0.354988399,0.473551637,0.35850066653517787,,114.17774228072585,0.8194819334894419,8.528709380677965,-4.23708713054657,1.8446035532990686,"Todd Walker",359,123842
"Mark Sweeney","SDP",135,267,8,31,40,4,0.149812734,0.217228464,0.171945701,0.35625,0.294117647,0.394736842,0.466063348,0.37226907404656645,,133.80607128826549,0.5833787642186508,11.918387242820817,-2.977745294570923,1.7686740187083045,"Mark Sweeney",1408,123040
"Jeff Cirillo","MIL",77,219,4,29,23,4,0.105022831,0.100456621,0.145945946,0.301886792,0.281081081,0.372641509,0.427027027,0.3552860991572434,,114.00450798428265,2.2750861407257617,6.12656798848306,3.7251006364822388,1.7032671630526721,"Jeff Cirillo",1073,112297
"Damian Miller","MIL",114,431,9,50,43,0,0.085846867,0.218097447,0.14025974,0.336842105,0.272727272,0.34032634,0.412987012,0.3263829677381132,,94.9468036804902,-1.570439618662931,-4.305452186410861,6.864651679992676,1.6643312857021861,"Damian Miller",65,119064
"Ryan Klesko","SDP",137,520,18,61,58,3,0.144230769,0.153846153,0.169300226,0.265895953,0.248306997,0.357692307,0.417607223,0.3432360728735169,,114.66273545436955,-0.18726199981756508,9.387637577320621,-11.398738384246826,1.4966680421697136,"Ryan Klesko",1041,117148
"So Taguchi","STL",143,424,8,45,53,11,0.047169811,0.146226415,0.123737374,0.321212121,0.287878787,0.322274881,0.411616161,0.31804716757365636,,92.30420802265303,1.913176010013558,-2.1844758867699365,1.8962452411651611,1.3559075089775037,"So Taguchi",1186,408039
"Sean Casey","CIN",137,587,9,75,58,2,0.08177172,0.08177172,0.111531191,0.327044025,0.311909262,0.371379897,0.423440453,0.3491145258080469,,109.32281006869542,-4.250519803492352,2.621759832155419,-8.70959997177124,1.3066492063506123,"Sean Casey",314,112087
"Damian Jackson","SDP",118,313,5,44,23,15,0.095846645,0.143769968,0.087272727,0.287610619,0.254545454,0.33548387,0.341818181,0.30586136255449464,,90.01917115087024,4.333332744776271,0.4102557571395966,2.3033902645111084,1.2944241393668485,"Damian Jackson",471,116423
"Paul Lo Duca","FLA",132,496,6,45,57,4,0.068548387,0.0625,0.096629213,0.288461538,0.283146067,0.334012219,0.37977528,0.3111946637983675,,88.71537845560252,-3.143521908321418,-10.172376517520386,6.859138488769531,1.2876944552629546,"Paul Lo Duca",662,134001
"Junior Spivey","- - -",77,293,7,37,24,9,0.098976109,0.28327645,0.146718147,0.311764705,0.231660231,0.315068493,0.378378378,0.3054743146074229,,82.57669412734907,3.645743680302985,-2.7650834511438136,5.474564492702484,1.2286850574917365,"Junior Spivey",74,150160
"Mike Lieberthal","PHI",118,443,12,48,47,0,0.079006772,0.079006772,0.155612244,0.26,0.262755102,0.336343115,0.418367346,0.3195203175911537,,88.85876012552144,-0.7410973340738565,-6.939119656827393,4.561959266662598,1.2084695480496057,"Mike Lieberthal",959,117759
"Shawn Green","ARI",158,656,22,87,73,8,0.094512195,0.144817073,0.191049914,0.305084745,0.285714285,0.355182926,0.476764199,0.35648524366892304,,110.74350725385248,-0.8131777220405638,8.037281506940609,-17.664091110229492,1.1770940372039194,"Shawn Green",651,115094
"Jose Vidro","WSN",87,347,7,38,32,0,0.089337175,0.086455331,0.148867314,0.282608695,0.275080906,0.339130434,0.42394822,0.3302266230011544,,102.03398516766671,-4.320940360892564,-3.4346150709589,3.6028811931610107,1.1502010312654458,"Jose Vidro",802,123723
"Scott Rolen","STL",56,223,5,28,28,1,0.112107623,0.125560538,0.147959184,0.25,0.234693877,0.322869955,0.382653061,0.31176686689660355,,88.16319951023412,-1.1148355604382232,-4.429618352657057,8.059412956237793,1.0923560335212472,"Scott Rolen",970,121409
"Mike Matheny","SFG",134,485,13,42,59,0,0.059793814,0.187628865,0.164785553,0.274052478,0.241534988,0.294605809,0.406320541,0.29650614814738097,,75.97857501691271,-3.660908226040192,-18.291314637646977,12.619340896606445,1.015216281905247,"Mike Matheny",1169,118414
"Danny Ardoin","COL",80,248,6,28,22,1,0.080645161,0.278225806,0.133333333,0.306569343,0.228571428,0.319502074,0.361904761,0.30273290533400976,,70.39368114970459,-1.8042102659819648,-11.024657309490863,13.066872119903564,1.0147935587579189,"Danny Ardoin",585,150416
"Geoff Blum","SDP",78,252,5,26,22,3,0.095238095,0.111111111,0.133928572,0.255208333,0.241071428,0.321428571,0.375,0.3101624120322485,,92.85513130876376,-0.12779347668401897,-2.3888461382576605,3.9269192218780518,0.9772987862491441,"Geoff Blum",550,150398
"José Cruz Jr.","- - -",111,424,18,46,50,0,0.153301886,0.228773584,0.226256983,0.295081967,0.251396648,0.365566037,0.477653631,0.36500911276584,,119.0876844143915,-2.3954626276390627,7.767843043312759,-13.975871950387955,0.7622264867631783,"Jose Cruz Jr.",1296,112903
"Mark Loretta","SDP",105,463,3,54,38,8,0.097192224,0.073434125,0.066831683,0.296495956,0.27970297,0.360086767,0.346534653,0.3175500264835566,,97.72626342527445,-7.1815029110293835,-8.503519862238434,0.642696738243103,0.723848799566513,"Mark Loretta",1383,117928
"Ricky Ledee","LAD",102,266,7,31,39,0,0.075187969,0.206766917,0.164556962,0.32596685,0.278481012,0.334586466,0.443037974,0.3345937031619954,,102.81422859749266,1.807854913175106,2.747917770223229,-4.308240175247192,0.7122938099708682,"Ricky Ledee",1407,133342
"Marlon Anderson","NYM",123,260,7,31,19,6,0.069230769,0.173076923,0.127659574,0.297297297,0.263829787,0.31640625,0.391489361,0.31138167600147426,,88.07754333280464,1.0871511738514528,-2.805585132291142,1.4354325532913208,0.7117690263479517,"Marlon Anderson",947,136724
"Neifi Perez","CHC",154,609,9,59,54,8,0.02955665,0.077175697,0.108391608,0.284615384,0.274475524,0.298157453,0.382867132,0.2950536648833792,,72.34302967093906,-2.167105107102543,-23.318439992822583,10.334138870239258,0.686874770174813,"Neifi Perez",620,120413
"Preston Wilson","- - -",139,576,25,73,90,6,0.078125,0.256944444,0.207692308,0.314285714,0.259615384,0.325217391,0.467307692,0.34254547595977786,,103.21952857801001,-4.504193345899694,-2.175401601412923,-9.79888454079628,0.6803862317683971,"Preston Wilson",545,133343
"Matt Lawton III","- - -",120,528,11,61,49,17,0.117424242,0.130681818,0.143805309,0.292553191,0.267699115,0.365530303,0.411504424,0.3457420159018401,,108.9511259461189,-3.7907803984126076,2.144311875788789,-12.667990982532501,0.6690924733502972,"Matt Lawton III",390,117566
"Damion Easley","FLA",102,304,9,37,30,4,0.085526315,0.154605263,0.179775281,0.255813953,0.239700374,0.312292358,0.419475655,0.3146706209486763,,91.00730186634387,1.5914705090690404,-1.8415743940972833,-1.8596323728561401,0.6217007745111498,"Damion Easley",464,113702
"Jamey Carroll","WSN",113,358,0,44,22,3,0.094972067,0.153631284,0.0330033,0.302788844,0.250825082,0.333333333,0.283828382,0.2851417532493902,,72.30661397578852,3.0717687936266884,-9.378392307587854,3.367764949798584,0.5664627927987947,"Jamey Carroll",1591,425206
"Olmedo Saenz","LAD",109,352,15,39,63,0,0.076704545,0.178977272,0.21630094,0.283950617,0.263322884,0.324786324,0.479623824,0.34523140038762773,,109.82835053672282,-4.325806986773387,0.01868685603297937,-6.190953969955444,0.5306559500355584,"Olmedo Saenz",937,121616
"David Bell","PHI",150,617,10,53,61,0,0.07617504,0.111831442,0.113105925,0.265560165,0.247755834,0.30995106,0.360861759,0.29405798020433555,,72.069793914054,-6.323710861383006,-27.964604434495673,11.244136571884155,0.3383129737990008,"David Bell",1108,110816
"Nomar Garciaparra","CHC",62,247,9,28,30,0,0.048582995,0.097165991,0.169565218,0.28,0.282608695,0.319838056,0.452173913,0.3329553329027616,,97.33405127546365,0.7164934405591339,-0.11042871952958078,-4.626040697097778,0.33171104914877075,"Nomar Garciaparra",190,114596
"Robert Fick","SDP",93,260,3,25,30,0,0.1,0.126923076,0.1,0.295918367,0.265217391,0.339768339,0.365217391,0.3123475886040624,,94.29595958281166,-0.9407514197519049,-2.803146548835411,-2.4792832136154175,0.3194170212848514,"Robert Fick",466,137001
"Doug Mientkiewicz","NYM",87,313,11,36,29,0,0.102236421,0.124600638,0.167272727,0.242290748,0.24,0.321543408,0.407272727,0.31211360759640994,,88.56015318239537,-1.91860792983789,-6.415168332849557,-2.4935531616210938,0.12884742158734674,"Doug Mientkiewicz",741,137006
"Royce Clayton","ARI",143,573,2,59,44,13,0.066317626,0.183246073,0.08045977,0.333333333,0.270114942,0.319715808,0.350574712,0.29855750752596405,,72.54800343830617,1.3320021021645516,-18.42151545803612,1.028212547302246,0.12712906238231791,"Royce Clayton",226,112381
"Mike Lowell","FLA",150,558,8,56,58,4,0.082437275,0.103942652,0.124,0.248306997,0.236,0.298025134,0.36,0.2893219623419878,,74.2932914285575,-2.6727721570059657,-20.686208040405504,3.0403576493263245,0.05281069855059517,"Mike Lowell",527,136780
"Deivi Cruz","- - -",101,275,5,28,20,0,0.04,0.123636363,0.107692308,0.28959276,0.265384615,0.297794117,0.373076923,0.2932877410821809,,74.58020222223564,-1.7099693607306108,-10.488476569786549,1.9691254198551178,0.04378571573014221,"Deivi Cruz",1025,112897
"Jim Thome","PHI",59,242,7,26,30,0,0.185950413,0.243801652,0.14507772,0.255813953,0.207253886,0.359504132,0.352331606,0.32061647291944806,,89.5815262443453,-3.599344024551101,-6.765522215205783,-2.117030382156372,-0.10041909214559547,"Jim Thome",409,123272
"John Mabry","STL",112,274,8,26,32,0,0.0729927,0.229927007,0.166666667,0.288135593,0.239837398,0.294776119,0.406504065,0.3033792952473244,,82.63273092533068,0.4222525025252253,-5.553574010362313,-4.5531980991363525,-0.1186786330750906,"John Mabry",1381,118065
"Todd Hollandsworth","- - -",131,330,6,26,36,4,0.069696969,0.2,0.128712871,0.291845493,0.244224422,0.29787234,0.372937293,0.29376269895129087,,72.00005458224062,0.000017072074115276337,-11.603429573027771,-1.2855995297431946,-0.21480399722045007,"Todd Hollandsworth",433,116075
"Michael Tucker","- - -",126,307,5,35,36,4,0.100977198,0.169381107,0.123134328,0.274418604,0.23880597,0.318032786,0.361940298,0.2987634835653747,,77.33316076243962,-0.7036632942035794,-9.442330992459409,-3.4727289375150576,-0.29253415552635675,"Michael Tucker",635,123494
"Phil Nevin","SDP",73,306,9,31,47,1,0.062091503,0.218954248,0.142348754,0.3,0.256227758,0.300653594,0.398576512,0.3038666076909483,,88.70390022756618,-1.3022236538818106,-5.642984220395075,-8.315568923950195,-0.4004494191236185,"Phil Nevin",1049,119732
"Chad Moeller","MIL",66,216,7,23,23,0,0.060185185,0.222222222,0.16080402,0.234482758,0.20603015,0.257009345,0.36683417,0.26992602275570793,,57.72108762337038,-1.5532714334549382,-13.02142349239304,1.4638800621032715,-0.4536047012832982,"Chad Moeller",66,150224
"Quinton McCracken","ARI",134,246,1,23,13,4,0.093495934,0.142276422,0.060465116,0.277777777,0.237209302,0.3125,0.297674418,0.2716949925584308,,54.83580956963041,1.5092946101212874,-12.442986634113165,-0.3689347505569458,-0.4814208918850574,"Quinton McCracken",1377,118609
"Daryle Ward","PIT",133,453,12,46,63,0,0.081677704,0.132450331,0.144963145,0.274052478,0.26044226,0.317880794,0.405405405,0.3067046880183855,,83.80553067177654,-7.282504896167666,-16.49507505618783,-3.072390079498291,-0.48284027954774933,"Daryle Ward",579,132880
"Gary Bennett","WSN",68,228,1,11,21,0,0.092105263,0.162280701,0.050251256,0.262195121,0.221105527,0.297777777,0.271356783,0.25649419990745753,,53.41742883177607,-1.4998909635469317,-14.837383461510553,2.48673677444458,-0.4939501120357312,"Gary Bennett",420,110870
"Miguel Cairo","NYM",100,367,2,31,19,13,0.051771117,0.084468664,0.073394496,0.267558528,0.250764525,0.295774647,0.324159021,0.2737631593479989,,63.27322174103709,0.3227074920432642,-16.60369961568358,-0.5689640045166016,-0.5235538882474118,"Miguel Cairo",1412,111867
"Desi Relaford","COL",73,238,1,24,16,3,0.092436974,0.176470588,0.095238096,0.273809523,0.223809523,0.308016877,0.319047619,0.28099668076697815,,56.06158216457033,1.663021050975658,-11.469171941503557,-3.1201629638671875,-0.685801581160295,"Desi Relaford",1096,121058
"Edgardo Alfonzo","SFG",109,402,2,36,43,2,0.067164179,0.084577114,0.067934782,0.297619047,0.277173913,0.326683291,0.345108695,0.2990618744492531,,77.66373069904986,-2.958374573616311,-14.234309871837933,-6.415316343307495,-0.7579369091900395,"Edgardo Alfonzo",859,110135
