Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Howie Kendrick","LAD",117,495,9,64,54,6,0.054545454,0.165656565,0.114224138,0.342245989,0.29525862,0.336032388,0.409482758,0.3251801322971831,0.32515137341557715,109.04330061142278,1.9569740612059832,7.1729668684358465,-0.12880241870880127,2.370694829561823,"Howie Kendrick",4229,435062
"Yadier Molina","STL",136,530,4,34,61,3,0.060377358,0.111320754,0.079918033,0.294930875,0.270491803,0.310018903,0.350409836,0.28704762186840915,0.27103627820228743,81.01942844790825,-1.850923640653491,-13.57260665897119,19.50851345062256,2.3678202643589237,"Yadier Molina",7007,425877
"Yunel Escobar","WSN",139,591,9,75,56,2,0.076142131,0.118443316,0.10093458,0.347161572,0.314018691,0.374576271,0.414953271,0.3481205683643535,0.3354540317475899,119.72135269328399,-6.448907229118049,7.132006742621485,-3.526854991912842,2.3204361748249505,"Yunel Escobar",4191,488862
"Daniel Murphy","NYM",130,538,14,56,73,2,0.057620817,0.07063197,0.168336673,0.278145695,0.280561122,0.321561338,0.448897795,0.32471886457818927,0.33456723139836236,109.14422446955432,-0.49792825570330024,5.23443853581362,-1.3876052796840668,2.172311808673936,"Daniel Murphy",4316,502517
"Jhonny Peralta","STL",155,640,17,64,71,1,0.078125,0.1734375,0.136442142,0.3107221,0.274611398,0.334375,0.41105354,0.32251371730013223,0.3322524402114345,105.34043069961879,-6.889974741265178,-2.9074262259423858,2.4962399005889893,2.0547947951766465,"Jhonny Peralta",1738,425509
"Grégor Blanco","SFG",115,372,5,59,26,13,0.107526881,0.15860215,0.122324159,0.338345864,0.290519877,0.368279569,0.412844036,0.3369211830504953,0.3247309038715978,116.96257489942003,4.137529599945992,11.49010582363195,-4.032314419746399,2.011304369224038,"Gregor Blanco",3123,453923
"Adam Lind","MIL",149,572,20,72,87,0,0.115384615,0.174825174,0.183266932,0.309090909,0.27689243,0.36013986,0.460159362,0.350503947539338,0.3270511592954023,120.10533558699632,-3.2803897042758763,10.119837826625485,-9.295763969421387,1.9629489301343306,"Adam Lind",8027,452252
"Denard Span","WSN",61,275,5,38,22,11,0.09090909,0.094545454,0.1300813,0.31797235,0.300813008,0.364963503,0.430894308,0.34808436775729606,0.35986219541856856,119.69652799704835,2.4470600998029113,8.758481656455752,-2.4559749364852905,1.5706351997041819,"Denard Span",8347,452655
"Andrés Blanco","PHI",106,261,7,32,25,1,0.08045977,0.168582375,0.210300429,0.335164835,0.291845493,0.360465116,0.502145922,0.37164113503093865,0.3319218149298265,136.82189788577622,-2.011709155049175,9.186575269529046,-2.53643661737442,1.5616302776782212,"Andres Blanco",1907,433217
"B.J. Upton","SDP",87,228,5,23,17,9,0.092105263,0.271929824,0.170731707,0.347826086,0.258536585,0.327433628,0.429268292,0.32595887939844814,0.320375089292173,109.86092419151257,1.9236941575072706,4.5434286869257825,2.6152682304382324,1.5074090282574388,"B.J. Upton",5015,425834
"Nick Markakis","ATL",156,686,3,73,53,2,0.102040816,0.120991253,0.08006536,0.33776091,0.295751633,0.37026239,0.375816993,0.3268755270816662,0.3051173121363551,106.37987265505255,-1.8862167405895889,3.2134399825824724,-11.286351680755615,1.392387410949233,"Nick Markakis",5930,455976
"Hunter Pence","SFG",52,223,9,30,40,4,0.071748878,0.215246636,0.202898551,0.32,0.275362318,0.32735426,0.478260869,0.3473131720795225,0.3582779219930206,124.08891867925018,-1.1901406412944198,5.069176922468491,-0.0698540210723877,1.261814179288296,"Hunter Pence",8252,452254
"Nick Hundley","COL",103,389,10,45,43,5,0.053984575,0.19537275,0.166666666,0.355871886,0.300546448,0.339331619,0.467213114,0.3478876240455706,0.2908157554832665,105.23406706356091,-1.6408470645546913,0.731584543486262,-1.0625882148742676,1.240324003537188,"Nick Hundley",3376,460026
"Norichika Aoki","SFG",93,392,5,42,26,14,0.076530612,0.06377551,0.092957747,0.298461538,0.287323943,0.352941176,0.38028169,0.3256415961038731,0.2917580855520148,109.2275576614699,-3.691881929524243,0.52292467610431,-0.9517867565155029,1.2397735258124838,"Norichika Aoki",13075,493114
"Troy Tulowitzki","COL",87,351,12,46,53,0,0.068376068,0.205128205,0.170278638,0.351239669,0.300309597,0.347578347,0.470588235,0.34940068127442503,0.31816268108300205,106.27165148953127,-1.8705869358964264,0.6944513436481579,-0.09997439384460449,1.2139617717461015,"Troy Tulowitzki",3531,453064
"Will Venable","SDP",98,308,6,34,30,11,0.081168831,0.237012987,0.120141342,0.328431372,0.25795053,0.318181818,0.378091872,0.3054909104244717,0.27346610393461224,95.8249409956077,2.9549578046426177,1.4565909709998526,-1.316436342895031,1.0247501105512156,"Will Venable",211,461416
"Matt Kemp","SDP",154,648,23,80,100,12,0.060185185,0.226851851,0.177852349,0.311059907,0.265100671,0.311728395,0.44295302,0.3249527949057979,0.33574807063750983,109.17099813922796,1.0314841200597584,7.956111817006157,-18.66074275970459,0.9884560189730356,"Matt Kemp",5631,461314
"Matt Holliday","STL",73,277,4,24,35,2,0.140794223,0.176895306,0.131004367,0.33519553,0.279475982,0.393501805,0.410480349,0.35107554670642405,0.3408374572068118,124.92680774077608,-3.554846114013344,4.490620747634662,-4.696609139442444,0.886366574579626,"Matt Holliday",1873,407812
"Ryan Zimmerman","WSN",95,390,16,43,73,1,0.084615384,0.202564102,0.216763006,0.268199233,0.248554913,0.307692307,0.465317919,0.3286816512927031,0.3700803682401583,106.39104553329297,-0.35293994192034006,2.5513591297875253,-6.921166591346264,0.8149151352349826,"Ryan Zimmerman",4220,475582
"Clint Robinson","WSN",126,352,10,44,34,0,0.105113636,0.147727272,0.15210356,0.298387096,0.27184466,0.357954545,0.42394822,0.3403316902360697,0.3619010947798557,114.38010155778831,-2.188233807682991,3.7098295568106003,-9.223100662231445,0.5689505256987551,"Clint Robinson",6908,519208
"A.J. Ellis","LAD",63,217,7,24,21,0,0.147465437,0.175115207,0.165745857,0.264705882,0.23756906,0.355140186,0.403314917,0.33594367621650156,0.3419163182096661,116.4244394910068,-2.7156855040229857,1.4372492559561678,-3.3218932151794434,0.5114616539557382,"A.J. Ellis",5677,454560
"Chris Denorfia","CHC",103,231,3,18,18,0,0.064935064,0.242424242,0.103773585,0.35064935,0.268867924,0.318777292,0.372641509,0.30235774449089114,0.30754156574803826,88.64804967021381,-1.0038660350255668,-4.0594011520294035,1.125912070274353,0.4460382375737543,"Chris Denorfia",4400,456121
"Kelly Johnson","- - -",111,335,14,38,47,2,0.068656716,0.241791044,0.170967741,0.314814814,0.264516129,0.314371257,0.43548387,0.3233848156699215,0.3006770011106152,105.74474562405184,-0.7450421387329698,1.4973957736245311,-9.151326980441809,0.2859962816710387,"Kelly Johnson",2234,430637
"Elian Herrera","MIL",83,277,7,29,33,3,0.064981949,0.259927797,0.15234375,0.307262569,0.2421875,0.289855072,0.39453125,0.2957699762691151,0.28228903344636475,82.57131831489886,1.0020163161680102,-4.623328188347631,-2.0761675238609314,0.19713116522049562,"Elian Herrera",5432,467070
"Jarrod Saltalamacchia","- - -",79,227,9,26,24,0,0.101321585,0.303964757,0.21,0.292682926,0.225,0.309734513,0.435,0.32372857353328605,0.34815155922829566,99.96480420333604,0.10980465169996023,0.10049525634497058,-6.579602360725403,0.05658315619837473,"Jarrod Saltalamacchia",5557,457454
"Mark Reynolds","STL",140,432,13,35,48,2,0.101851851,0.280092592,0.167539267,0.3,0.230366492,0.314814814,0.397905759,0.31149214118026025,0.2887870481955526,97.78234531227051,-3.06846187915653,-4.18476589461799,-9.692314863204956,-0.05649808269130829,"Mark Reynolds",7619,448602
"Aaron Hill","ARI",116,353,6,32,39,7,0.087818696,0.152974504,0.115015975,0.252873563,0.230031948,0.294617563,0.345047923,0.28128737785323144,0.2962810979413159,69.64920588690538,0.9589340910315514,-11.524945792078286,-0.5375145673751831,-0.12291627780868417,"Aaron Hill",6104,431094
"Jonny Gomes","ATL",83,228,7,27,22,1,0.122807017,0.293859649,0.143589744,0.292682926,0.22051282,0.324561403,0.364102564,0.30614096083830106,0.2671695624457465,92.16106942468456,-0.10778755182400346,-2.1903425642176675,-6.183606386184692,-0.1412607898955665,"Jonny Gomes",1845,430404
"Justin Maxwell","SFG",100,274,7,26,26,2,0.0729927,0.277372262,0.13253012,0.269461077,0.208835341,0.274725274,0.341365461,0.27106181115788575,0.2831688362382664,71.79927421468555,-0.4038660409860313,-9.407455120832186,-0.48977065086364746,-0.1521194976551687,"Justin Maxwell",6827,452239
"Ángel Pagán","SFG",133,551,3,55,37,12,0.058076225,0.168784029,0.0703125,0.31042654,0.26171875,0.303085299,0.33203125,0.28004599125978086,0.2815291135365726,77.96020796925161,2.1570835765451193,-11.993159759348911,-6.507010817527771,-0.15702468198452596,"Angel Pagan",2918,434636
"Ryan Howard","PHI",129,503,23,53,77,0,0.053677932,0.274353876,0.214132762,0.27184466,0.229122055,0.27689243,0.443254817,0.30770800268650056,0.35864041156265847,92.97952288564666,-1.5647045578807592,-5.679416436199674,-11.58926773071289,-0.18369488393224553,"Ryan Howard",2154,429667
"Jon Jay","STL",79,245,1,25,10,0,0.07755102,0.146938775,0.047619048,0.245714285,0.209523809,0.305785123,0.257142857,0.25336091855407267,0.28897107768262553,57.9186507280171,-0.9057720908895135,-12.919023280442524,2.8449816554784775,-0.2659726469697927,"Jon Jay",5227,445055
"José Reyes","COL",47,208,3,21,19,8,0.04326923,0.115384615,0.10880829,0.281437125,0.259067357,0.290640394,0.367875647,0.28673134002779505,0.24244992276455493,63.29592577123919,-1.0586041891947389,-9.954351269923102,0.7710412740707397,-0.2927444036130171,"Jose Reyes",1736,408314
"Jason Bourgeois","CIN",68,212,3,28,14,3,0.066037735,0.155660377,0.091836735,0.275,0.239795918,0.293838862,0.331632653,0.27767770578510953,0.25554821792158106,71.50892054147782,1.2059378419071436,-5.832067338199147,-4.363379590213299,-0.3870596403870554,"Jason Bourgeois",2225,430652
"Brayan Peña","CIN",108,367,0,17,18,2,0.079019073,0.092643051,0.051051051,0.303333333,0.273273273,0.334246575,0.324324324,0.2945204108625978,0.27465203005364136,83.05886600708688,-2.7039200477302074,-9.94850248997501,-5.219360828399658,-0.40662734865767003,"Brayan Pena",3231,430910
"Michael Morse","- - -",98,256,5,14,19,0,0.08984375,0.296875,0.104803493,0.324324324,0.231441048,0.3125,0.336244541,0.2914742291904986,0.3266821740165589,84.12261447600862,-2.6313715712167323,-7.367503295595679,-4.7043997049331665,-0.4419632067596658,"Michael Morse",3035,434604
"Sean Rodríguez","PIT",139,240,4,25,17,2,0.020833333,0.2625,0.116071428,0.324840764,0.245535714,0.280851063,0.361607142,0.2814676563790504,0.265850201577342,76.52129533870766,-1.980282090138644,-8.546120525033523,-3.443140922114253,-0.48565242302126893,"Sean Rodriguez",6589,446481
"Alberto Callaspo","- - -",97,261,1,20,15,0,0.107279693,0.130268199,0.043478261,0.269035532,0.234782608,0.315384615,0.278260869,0.26996852164102797,0.2856880248062254,69.37230720900827,-3.0431360411457717,-12.357637325301916,-0.7131196409463882,-0.5315897486972486,"Alberto Callaspo",3336,430948
"Jeff Francoeur","PHI",119,343,13,34,45,0,0.037900874,0.224489795,0.174846626,0.297071129,0.257668711,0.285714285,0.432515337,0.30832333589086725,0.2901791435532556,93.40148983934657,-3.517536608502269,-6.154747296167493,-11.060303688049316,-0.702611895960991,"Jeff Francoeur",4792,425796
"Skip Schumaker","CIN",131,268,1,23,21,2,0.085820895,0.190298507,0.094262295,0.300518134,0.241803278,0.305970149,0.336065573,0.2822771238205128,0.2934657590398529,74.66298796936684,-1.1998897665180266,-9.112048818500753,-7.039981484413147,-0.8356913243203236,"Skip Schumaker",3704,435401
"Casey McGehee","- - -",109,258,2,14,20,1,0.081395348,0.193798449,0.075949367,0.243243243,0.198312236,0.263565891,0.274261603,0.24301056482995204,0.2749871164560318,51.94621540730789,-5.197983940131962,-19.64413395779449,-2.5363727807998657,-1.5083554240115178,"Casey McGehee",6086,431171
