Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Joey Votto","CIN",158,677,29,101,97,8,0.159527326,0.177252584,0.224820144,0.36626506,0.325539568,0.434268833,0.550359712,0.4131831895008548,0.3993390883589008,157.6422393847254,-2.3291471363045275,45.732236256775415,-18.577598571777344,4.976233483505135,"Joey Votto",4314,458015
"Daniel Murphy","WSN",142,582,25,88,104,5,0.060137457,0.097938144,0.248587571,0.347921225,0.346516007,0.390034364,0.595103578,0.40842167501683,0.3948964058084691,154.46983146981324,-0.5182545399293303,38.52497824894006,-11.359236598014832,4.668765361990841,"Daniel Murphy",4316,502517
"Yadier Molina","STL",147,581,8,56,58,3,0.067125645,0.108433734,0.119850188,0.33548387,0.307116104,0.359724612,0.426966292,0.3417791174403552,0.3273322341334114,113.66149142406732,-3.0570540295448154,6.718491441420211,19.209979236125946,4.538984784371441,"Yadier Molina",7007,425877
"Justin Turner","LAD",151,622,27,79,90,4,0.077170418,0.172025723,0.217625899,0.293023255,0.275179856,0.339228295,0.492805755,0.35295509332236075,0.353179659603867,123.27971435552527,-1.4712399984709918,16.36218607607003,6.530807256698608,4.361742167525389,"Justin Turner",5235,457759
"Dexter Fowler","CHC",125,551,13,84,48,13,0.14337568,0.225045372,0.171052632,0.349845201,0.276315789,0.392727272,0.447368421,0.36703652316873725,0.350075446234809,128.72195797835292,6.284265589667484,25.775188118218384,-1.1922351121902466,4.303928793017338,"Dexter Fowler",4062,451594
"Matt Carpenter","STL",129,566,21,81,68,0,0.14310954,0.19081272,0.234672305,0.307471264,0.270613107,0.380106571,0.505285412,0.3751130621993991,0.39651628226747493,135.99508669498883,-1.556543176760897,23.534944362063154,-2.372591257095337,4.00284085036161,"Matt Carpenter",8090,572761
"Ben Zobrist","CHC",147,631,18,94,76,6,0.152139461,0.129952456,0.173996176,0.290398126,0.271510516,0.385964912,0.445506692,0.3600250259881626,0.35608656809639266,124.02428593845205,1.7606570404022932,20.43075520535751,-5.471283376216888,3.5796400483647837,"Ben Zobrist",7435,450314
"Asdrúbal Cabrera","NYM",141,568,23,65,62,5,0.066901408,0.181338028,0.193857965,0.309823677,0.280230326,0.336267605,0.474088291,0.3454952806498097,0.31734195743595156,119.93269302269334,-3.464702019933611,10.479095511240239,5.149887561798096,3.4434560488506167,"Asdrubal Cabrera",4962,452678
"Ryan Braun","MIL",135,564,30,80,91,16,0.081560283,0.173758865,0.232876712,0.32642487,0.305283757,0.365248226,0.538160469,0.3778122441863325,0.3469098246293704,134.45563689460073,0.5514275236055255,24.48492345243076,-9.780836582183838,3.3358757542308757,"Ryan Braun",3410,460075
"Yoenis Cespedes","NYM",132,543,31,72,86,3,0.093922651,0.198895027,0.25052192,0.297687861,0.279749478,0.35359116,0.530271398,0.36908577647164603,0.3737855091774889,135.7382206832716,-0.29610513732768595,23.603983401621072,-8.995866298675537,3.257843545964108,"Yoenis Cespedes",13110,493316
