Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"David Ross","CIN",112,348,17,32,39,0,0.086206896,0.264367816,0.196141479,0.225490196,0.202572347,0.271137026,0.398713826,0.2869376123478982,,63.32814131691381,-2.2000430398620665,-18.7691003432451,12.178780555725098,0.47812117047791775,"David Ross",1551,424325
"Adam Everett","HOU",66,236,2,18,15,4,0.059322033,0.131355932,0.086363637,0.262032085,0.231818181,0.280851063,0.318181818,0.26898201754752626,,56.359569624388406,-0.6338523617014289,-14.005553501713138,10.900454759597778,0.4573323684438147,"Adam Everett",1430,276361
"Jamey Carroll","COL",108,268,2,45,22,6,0.104477611,0.126865671,0.074889868,0.252577319,0.224669603,0.316793893,0.299559471,0.2833902705674884,,56.908589625429784,2.908070824574679,-12.085709247336803,5.739048361778259,0.2441764612698591,"Jamey Carroll",1591,425206
"Geoff Blum","SDP",122,370,5,34,33,0,0.086486486,0.14054054,0.115151515,0.282608695,0.251515151,0.318801089,0.366666666,0.30155702399156636,,84.7479871524838,-0.27747922064736485,-7.604282314078073,-2.202967643737793,0.2351538579200039,"Geoff Blum",550,150398
"Rich Aurilia","SFG",99,358,5,40,33,0,0.061452513,0.125698324,0.11550152,0.276595744,0.252279635,0.304469273,0.367781155,0.2967307145188169,,72.78147896211014,0.7354267896153033,-11.915815805607092,2.497035264968872,0.2343950235286075,"Rich Aurilia",1106,110383
"Scott Spiezio","STL",82,257,4,31,31,0,0.105058365,0.155642023,0.116591929,0.307692307,0.269058295,0.354085603,0.385650224,0.32910304233139637,,96.53387695603783,-1.3621188320685178,-2.518664357286398,-3.8658310174942017,0.2050494699952438,"Scott Spiezio",37,122596
"Paul Lo Duca","NYM",119,488,9,46,54,2,0.049180327,0.06762295,0.105617977,0.27118644,0.271910112,0.311340206,0.377528089,0.29964046245305304,,77.35643269048283,-6.283953990088776,-20.630597372045056,6.026406288146973,0.1473017918766929,"Paul Lo Duca",662,134001
"Aaron Boone","FLA",69,228,5,27,28,2,0.092105263,0.179824561,0.137566138,0.333333333,0.285714285,0.387665198,0.423280423,0.35675293875382086,,112.3653413661022,1.7805978553369641,5.440981371366211,-11.782655000686646,0.11580514814616044,"Aaron Boone",311,111213
"Dave Roberts","SFG",114,443,2,61,23,31,0.094808126,0.148984198,0.103535353,0.307926829,0.26010101,0.331050228,0.363636363,0.3108509095637149,,81.90747023239024,5.0605402598157525,-5.345575569635066,-8.179639101028442,0.10760010223281137,"Dave Roberts",670,150353
"Shawn Green","NYM",130,491,10,62,46,11,0.075356415,0.126272912,0.139013453,0.32,0.29147982,0.351738241,0.430493273,0.34245225424619063,,105.02602485453667,-1.6428028952796012,1.5611915733989097,-17.104681968688965,0.06532942524036922,"Shawn Green",651,115094
"Tony Clark","ARI",113,245,17,31,51,0,0.085714285,0.240816326,0.262443439,0.256756756,0.248868778,0.310204081,0.511312217,0.34423997185447,,98.47708053609348,-2.0613251044414937,-2.5457524550128645,-5.42160964012146,0.011969882732465298,"Tony Clark",182,112316
"Javier Valentin","CIN",97,265,2,19,34,0,0.071698113,0.094339622,0.111111111,0.298165137,0.275720164,0.328301886,0.386831275,0.31397555581517095,,80.80297330500406,-3.5000431113876402,-10.104931396331066,0.9186127185821533,-0.0425208582994992,"Javier Valentin",759,123609
"Jason Kendall","CHC",57,202,1,21,19,0,0.094059405,0.074257425,0.086206897,0.29113924,0.270114942,0.361809045,0.356321839,0.3248973488807678,,87.55153906379213,0.013751544523984194,-3.2510190028942194,-4.299151420593262,-0.08585169295558065,"Jason Kendall",993,116974
"Aaron Miles","STL",133,449,2,55,32,2,0.055679287,0.089086859,0.057971014,0.312997347,0.289855072,0.328089887,0.347826086,0.30164705377978246,,78.78885919656481,1.3604235327802598,-11.004630016931275,-4.939053058624268,-0.10901355998137968,"Aaron Miles",1844,425446
"Abraham O. Nunez","PHI",136,287,0,24,16,2,0.104529616,0.167247386,0.047619047,0.289215686,0.234126984,0.318021201,0.281746031,0.2720770128339315,,54.69347545925174,-1.4387610885314643,-18.32093147336527,6.336363077163696,-0.244642300801052,"Abraham O. Nunez",1420,119865
"Johnny Estrada","MIL",120,464,10,40,54,0,0.025862068,0.092672413,0.12443439,0.285353535,0.278280542,0.295896328,0.402714932,0.30012637441572937,,76.56742860902241,-3.519423563266173,-17.635810790794142,-0.9770231246948242,-0.32109042528971077,"Johnny Estrada",955,283051
"Terrmel Sledge","SDP",100,233,7,22,23,1,0.115879828,0.257510729,0.15,0.259259259,0.21,0.310344827,0.36,0.29815691813178685,,82.55047243716209,-1.4403053638525307,-6.7189840565897505,-4.550694942474365,-0.34885682159188636,"Terrmel Sledge",1878,212356
"Ryan Freel","CIN",75,304,3,44,16,15,0.059210526,0.154605263,0.101083033,0.286343612,0.245487364,0.307947019,0.346570397,0.29440443938141625,,68.15400938091044,1.3969419416971505,-11.17244164559233,-2.497007966041565,-0.35425232677151336,"Ryan Freel",1207,150472
"Michael Barrett","- - -",101,367,9,29,41,2,0.051771117,0.155313351,0.127906977,0.265957446,0.244186046,0.28065395,0.372093023,0.28200272839147966,,64.54622362074574,-2.7048353883437812,-19.598123890566892,3.584362030029297,-0.38000896533375306,"Michael Barrett",762,136664
"Morgan Ensberg","- - -",115,324,12,47,39,0,0.11728395,0.206790123,0.173758866,0.258536585,0.230496453,0.319875776,0.404255319,0.32035262355152866,,91.0122847936865,-3.5847042785026133,-7.365471563005818,-8.026622250676155,-0.4578821163590171,"Morgan Ensberg",556,348563
"Wes Helms","PHI",112,308,5,21,39,0,0.061688311,0.201298701,0.121428571,0.294930875,0.246428571,0.29738562,0.367857142,0.29093760016717407,,66.88321893009132,-2.709722666768357,-15.952664366349826,-0.2541838139295578,-0.588911539933504,"Wes Helms",94,136500
"Juan Encarnacion","STL",78,307,9,43,47,2,0.058631921,0.140065146,0.162544169,0.302127659,0.282685512,0.323529411,0.445229681,0.3330325700488745,,99.07356111280775,-1.4983823355287313,-1.8676495797282517,-16.171239376068115,-0.7708642817546476,"Juan Encarnacion",320,113845
"Robert Fick","WSN",118,221,2,24,16,0,0.08597285,0.190045248,0.071065989,0.285714285,0.233502538,0.309090909,0.304568527,0.2797736362235187,,65.82050479689458,-0.8201742987148464,-10.6273408684422,-6.64777946472168,-0.9733965049550766,"Robert Fick",466,137001
"Nomar Garciaparra","LAD",121,466,7,39,59,3,0.066523605,0.087982832,0.088167053,0.297157622,0.283062645,0.32832618,0.371229698,0.3071592878105842,,82.17774037410632,0.8668764932081103,-9.915992189608586,-15.643238544464111,-0.9923281369250043,"Nomar Garciaparra",190,114596
"Adam Kennedy","STL",87,306,3,27,18,6,0.071895424,0.107843137,0.071684588,0.237704918,0.218637992,0.281967213,0.29032258,0.25238555629915216,,46.950772361383756,0.11775014153681695,-20.958149666910195,-0.08826899528503418,-1.0674960536382536,"Adam Kennedy",19,150456
"Ray Durham","SFG",138,528,11,56,71,10,0.100378787,0.142045454,0.125,0.232558139,0.217672413,0.295454545,0.342672413,0.2804714764443394,,62.273007637367286,-1.340348376892507,-27.20292201829406,-2.5022199153900146,-1.1970676561291387,"Ray Durham",230,113660
