Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Francisco Lindor","NYM",152,689,33,107,91,29,0.081277213,0.184325108,0.226537217,0.295010845,0.273462783,0.343976777,0.5,0.36288581496572286,0.38103285501169604,136.87564878805517,4.005659744143486,34.38792676428112,16.912890911102295,7.678220762437755,"Francisco Lindor",12916,596019
"Ketel Marte","ARI",136,583,36,93,95,7,0.111492281,0.181818181,0.267857143,0.299191374,0.291666666,0.372212692,0.559523809,0.3909995480337077,0.39414922007313974,151.5932209536712,0.9328227266669273,36.901335483149204,4.833043932914734,6.3240686177087895,"Ketel Marte",13613,606466
"Matt Chapman","SFG",154,647,27,98,78,15,0.098918083,0.244204018,0.215652174,0.293367346,0.246956521,0.327666151,0.462608695,0.34013576694527026,0.3417041044280003,120.6726386704186,3.683385454118252,19.677547024485392,11.609122037887573,5.466125791754573,"Matt Chapman",16505,656305
"Bryce Harper","PHI",145,631,30,85,87,7,0.12044374,0.218700475,0.24,0.330729166,0.285454545,0.373015873,0.525454545,0.38021706340771305,0.35910433102277367,143.72135955460536,-0.48914916813373566,32.501001719221975,-4.156330108642578,5.107014729792167,"Bryce Harper",11579,547180
"Marcell Ozuna","ATL",162,688,39,96,104,1,0.107558139,0.247093023,0.244224422,0.359102244,0.301980198,0.378457059,0.54620462,0.39450213334856243,0.40405732985825565,154.4543814593856,-4.602668359875679,40.19779975617334,-17.5,4.720711747107028,"Marcell Ozuna",10324,542303
"Jurickson Profar","SDP",158,668,24,94,85,10,0.113772455,0.151197604,0.179078015,0.301801801,0.280141843,0.380090497,0.459219858,0.365296050431334,0.3664177068267498,138.92728947203236,-0.7616636352613568,30.33343304638177,-10.679281234741211,4.3372853918706245,"Jurickson Profar",10815,595777
"Mookie Betts","LAD",116,516,19,75,75,16,0.118217054,0.110465116,0.202222223,0.293650793,0.288888888,0.372093023,0.491111111,0.3709689515573969,0.3629713448864675,139.57664027743849,0.6125952452421188,25.032834214609654,-0.6635369062423706,4.29920658889194,"Mookie Betts",13611,605141
"Dansby Swanson","CHC",149,593,16,82,66,19,0.091062394,0.242833052,0.147940075,0.299734748,0.241573033,0.311973018,0.389513108,0.30656940884598216,0.32316527285818325,97.49036048581739,4.425600588321686,2.6459804097385087,18.387494564056396,4.220668859441129,"Dansby Swanson",18314,621020
"Freddie Freeman","LAD",147,638,22,81,89,9,0.122257053,0.156739811,0.193726938,0.306074766,0.282287822,0.377742946,0.47601476,0.36535710949207906,0.3680987024003533,135.79948589731632,-1.4689534977078438,25.843376622321685,-9.01545536518097,3.9417707581184205,"Freddie Freeman",5361,518692
"Eugenio Suárez","ARI",158,640,30,90,101,2,0.0765625,0.275,0.213660246,0.308510638,0.255691768,0.31875,0.469352014,0.3372951490804553,0.3366846288525083,115.44647922839142,-1.1119690760970116,10.709481289405952,5.323155641555786,3.866544129120616,"Eugenio Suarez",12552,553993
"Trea Turner","PHI",121,539,21,88,62,19,0.050092764,0.181818181,0.174257426,0.330749354,0.295049504,0.337662337,0.46930693,0.3490665514084315,0.32174241744107646,122.75492973144709,2.6374780386686325,17.30394635189648,2.0870108604431152,3.864503028403051,"Trea Turner",16252,607208
"Manny Machado","SDP",152,643,29,77,105,11,0.069984447,0.192846034,0.197301855,0.301801801,0.274873524,0.32503888,0.472175379,0.3396645368923385,0.3401139627291462,121.67552391873824,-0.36338604986667633,16.30301625484359,-3.5381729900836945,3.5394166143952566,"Manny Machado",11493,592518
"Teoscar Hernández","LAD",154,652,33,84,99,12,0.081288343,0.288343558,0.229202037,0.344173441,0.271646859,0.339477726,0.500848896,0.359840165041847,0.34669400293270625,132.08620411701298,0.6016821786761284,25.61822097849601,-14.382925987243652,3.4125367290514568,"Teoscar Hernandez",13066,606192
"Kyle Schwarber","PHI",150,692,38,110,104,5,0.15317919,0.28468208,0.237347295,0.300578034,0.247818499,0.365606936,0.485165794,0.36580757077696713,0.38023195504094986,134.02278329888222,-2.4108854606747627,25.742927292646552,-16.54373663663864,3.3404231078294844,"Kyle Schwarber",16478,656941
"Nolan Arenado","STL",152,635,16,70,71,2,0.069291338,0.144881889,0.12283737,0.295597484,0.271626297,0.324921135,0.394463667,0.3136587862538386,0.29794544038318455,102.6110472697124,-2.097094289958477,-0.11442744620560763,9.850521802902222,3.1989801813358723,"Nolan Arenado",9777,571448
"Christian Walker","ARI",130,552,26,72,84,2,0.099637681,0.240942028,0.217118998,0.286585365,0.25052192,0.335144927,0.467640918,0.3434478165241924,0.35420117658727307,119.58764615968676,-3.2048073038458824,9.72471894665983,1.4005355834960938,3.0557454707549354,"Christian Walker",13419,572233
"Christian Yelich","MIL",73,315,11,44,42,21,0.126984126,0.184126984,0.188888889,0.366336633,0.314814814,0.405750798,0.503703703,0.39138049156435073,0.3726688866476411,153.55584910191052,4.691275745630264,24.8646593744875,-6.180923819541931,3.017707355654181,"Christian Yelich",11477,592885
"Joc Pederson","ARI",132,449,23,62,64,7,0.122494432,0.233853006,0.239782017,0.322314049,0.275204359,0.392776523,0.514986376,0.3910353168878966,0.38067950411326323,151.61729584435759,-1.1477831825613976,26.56645047261241,-12.638888359069824,2.989372110380959,"Joc Pederson",11899,592626
"Miguel Rojas","LAD",103,337,6,41,36,8,0.068249258,0.100890207,0.12703583,0.301115241,0.283387622,0.337313432,0.410423452,0.327027644328217,0.31183229092352405,110.00112850480102,-0.34595446288585663,3.6843716911084297,11.889389753341675,2.772510126895868,"Miguel Rojas",7802,500743
"Brandon Nimmo","NYM",151,663,23,88,90,15,0.116138763,0.238310708,0.175131348,0.267175572,0.224168126,0.32730015,0.399299474,0.32051343887234024,0.33825581868489585,108.35613521399686,2.479017101228237,9.103931508630474,-4.444477081298828,2.7713957637066966,"Brandon Nimmo",12927,607043
"Willson Contreras","STL",84,358,15,48,36,4,0.125698324,0.268156424,0.205980067,0.336842105,0.262458471,0.379888268,0.468438538,0.37018280752589194,0.3667514243822419,140.65558808979728,-1.68107570707798,15.723544812425196,-1.9282018840312958,2.6613786714572387,"Willson Contreras",11609,575929
"Matt Olson","ATL",162,685,29,78,98,0,0.103649635,0.248175182,0.21,0.293103448,0.246666666,0.332846715,0.456666666,0.33945008884457983,0.3410483591655302,117.40058190255142,-3.611599236726761,10.641707383701636,-7.9053120613098145,2.6487804219351316,"Matt Olson",14344,621566
"Jose Iglesias","NYM",85,291,4,39,26,6,0.041237113,0.134020618,0.111111111,0.381578947,0.337037037,0.381443298,0.448148148,0.3617972910404205,0.31567737973969556,136.14299757220334,-0.1892281472682953,12.387811846457149,2.4944779872894287,2.542200305385007,"Jose Iglesias",10231,578428
"Max Muncy","LAD",73,293,15,47,48,1,0.153583617,0.262798634,0.261603376,0.264900662,0.23206751,0.358361774,0.493670886,0.3617018884625928,0.3533483834102236,133.33927159314624,-0.5054785013198853,11.175655653727691,1.3872560560703278,2.309568729275648,"Max Muncy",13301,571970
"Lourdes Gurriel Jr.","ARI",133,553,18,72,75,7,0.052441229,0.182640144,0.155945419,0.313283208,0.278752436,0.32188065,0.434697855,0.32670330580161966,0.3247544108957484,108.31744267166582,-0.6938519701361656,4.806319535800928,-2.670847177505493,2.1307554438549405,"Lourdes Gurriel Jr.",19238,666971
"Jake Cronenworth","SDP",155,656,17,72,83,5,0.092987804,0.179878048,0.149046793,0.274157303,0.240901213,0.323619631,0.389948006,0.31488512410708,0.3394956897330027,104.99728058093454,0.09392932057380676,4.0140447762345275,-5.914864048361778,2.0696857335042305,"Jake Cronenworth",18036,630105
