Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Lance Berkman","HOU",159,665,29,114,106,18,0.14887218,0.162406015,0.254512635,0.341232227,0.312274368,0.419548872,0.566787003,0.41693651381379115,,156.12499961352094,7.224122317042202,54.07325635273515,1.596877098083496,7.677394541033981,"Lance Berkman",548,204020
"Carlos Beltrán","NYM",161,706,27,116,112,25,0.130311614,0.135977337,0.216171618,0.296523517,0.283828382,0.375886524,0.5,0.374663719379833,,128.7970319641592,9.751738269813359,35.27146390489945,14.759944677352905,7.24654253497533,"Carlos Beltran",589,136860
"Randy Winn","SFG",155,667,10,84,64,25,0.088455772,0.131934032,0.120401338,0.339882121,0.306020066,0.363363363,0.426421404,0.34544080251997167,,107.00145519120976,9.657956073526293,15.519846809525623,14.720275402069092,5.148942972596218,"Randy Winn",1235,133160
"Troy Glaus","STL",151,637,27,69,99,0,0.136577708,0.163265306,0.213235294,0.288461538,0.270220588,0.372056514,0.483455882,0.37315221558609973,,127.93951257290144,-3.285005046753213,19.054926035168766,8.7423335313797,4.809429567892739,"Troy Glaus",15,136267
"Aramis Ramirez","CHC",149,645,27,97,111,2,0.114728682,0.145736434,0.229241877,0.302961275,0.288808664,0.379844961,0.518050541,0.3857250727456191,,128.65149167835628,1.9114517546258867,25.10838237517833,-0.5401129722595215,4.513167912686953,"Aramis Ramirez",1002,133380
"Mark DeRosa","CHC",149,593,21,103,87,6,0.116357504,0.178752107,0.196039604,0.318652849,0.285148514,0.375634517,0.481188118,0.3743123499875141,,121.14610647558274,4.450635368004441,20.190778578779664,2.5106852650642395,4.160668332730803,"Mark DeRosa",1392,136660
"Mike Cameron","MIL",120,508,25,69,70,17,0.106299212,0.279527559,0.234234234,0.296428571,0.243243243,0.331360946,0.477477477,0.3506281034277362,,111.80661202584157,2.2810664537828416,9.809637895279073,13.949023604393005,3.9940211604011626,"Mike Cameron",1070,111904
"Alfonso Soriano","CHC",109,503,29,76,75,19,0.085487077,0.204771371,0.25165563,0.301538461,0.2803532,0.343936381,0.53200883,0.3683172249939384,,117.20351333902322,-0.3503274410031736,10.511645211364502,11.693854808807373,3.8232010568366652,"Alfonso Soriano",847,150093
"Carlos Lee","HOU",115,481,28,61,100,4,0.076923076,0.101871101,0.254587156,0.299450549,0.314220183,0.367983367,0.568807339,0.3958391931992543,,142.25070148899474,-3.9298673656303436,21.579669372520954,-5.014061212539673,3.190611850083954,"Carlos Lee",243,150324
"Willie Harris","WSN",140,424,13,58,43,13,0.117924528,0.155660377,0.166212534,0.273356401,0.250681198,0.344418052,0.416893732,0.3369162334462623,,101.59466279251713,2.2336238734424114,3.0823318603345324,13.625681161880493,3.0223878161880684,"Willie Harris",236,407483
