Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Kris Bryant","CHC",151,665,29,111,73,7,0.142857142,0.192481203,0.242258652,0.334170854,0.295081967,0.409022556,0.537340619,0.3991411538738193,0.37600265085516005,146.5762830238972,4.364392543211579,44.17359373435361,3.2595348358154297,6.99394441808577,"Kris Bryant",15429,592178
"Corey Seager","LAD",145,613,22,85,77,4,0.109298531,0.213703099,0.183673469,0.352185089,0.294990723,0.375203915,0.478664192,0.36389588995983724,0.37939392793708815,127.32022328571493,0.6783993626013398,22.20332747571649,7.172871351242065,5.019056023703157,"Corey Seager",13624,608369
"Michael Conforto","NYM",109,440,27,72,68,2,0.129545454,0.256818181,0.27613941,0.327659574,0.278820375,0.384090909,0.554959785,0.3920976811441882,0.37584569176962207,147.09532710756633,0.33441838808357716,26.96787193893204,0.711712121963501,4.258852305763422,"Michael Conforto",16376,624424
"Bryce Harper","WSN",111,492,29,95,87,4,0.138211382,0.201219512,0.276190476,0.355932203,0.319047619,0.412601626,0.595238095,0.4157258274649384,0.3936200454421578,155.0919476028547,-1.996767117176205,32.84099258649062,-8.290807485580444,4.125139699535223,"Bryce Harper",11579,547180
"Cody Bellinger","LAD",132,548,39,87,97,10,0.116788321,0.266423357,0.314583334,0.298657718,0.266666666,0.352189781,0.58125,0.37990497450962246,0.3661005847858933,137.83140883277358,2.104434212204069,28.750313973654745,-7.411043047904968,3.996986900427477,"Cody Bellinger",15998,641355
"Christian Yelich","MIA",156,695,18,100,81,16,0.115107913,0.197122302,0.156146179,0.335540838,0.282392026,0.36887608,0.438538205,0.3478894819384036,0.3566220993512528,117.01070574247503,5.232408860698342,20.427528622603724,-4.252409219741821,3.9854898595243418,"Christian Yelich",11477,592885
"Eugenio Suárez","CIN",156,632,26,87,82,4,0.132911392,0.232594936,0.200374532,0.308743169,0.260299625,0.367088607,0.460674157,0.35626159171483784,0.35196518670944943,115.86457317805012,-0.7171885399147868,12.169533505681017,5.753814458847046,3.944139410189982,"Eugenio Suarez",12552,553993
"Domingo Santana","MIL",151,607,30,88,85,15,0.120263591,0.293245469,0.226666666,0.3625,0.278095238,0.370675453,0.504761904,0.37179822675452745,0.3551449949955227,127.32917742089927,0.9297523517161608,22.250981703790373,-10.665431022644043,3.2279061052066433,"Domingo Santana",10348,570267
"Javier Báez","CHC",145,508,23,75,75,10,0.059055118,0.283464566,0.206823028,0.345394736,0.272921108,0.316733067,0.479744136,0.32564273042110936,0.2905671931495351,98.3189598818262,2.9060472673736513,1.8084607058403437,12.162271976470947,3.126894822369303,"Javier Baez",12979,595879
"Trea Turner","WSN",98,447,11,75,45,46,0.067114093,0.178970917,0.167475728,0.329192546,0.283980582,0.337807606,0.45145631,0.33774187020807456,0.3286110130516258,103.88952925896604,9.59580175857991,11.830410825945066,3.9797083735466003,3.1014533699954097,"Trea Turner",16252,607208
"Odúbel Herrera","PHI",138,563,14,67,56,8,0.055062166,0.223801065,0.171102661,0.345360824,0.281368821,0.325044404,0.452471482,0.32871316807854367,0.3079099793365036,99.71728640391163,0.34545449540019035,0.1408797212506845,8.074612379074097,2.7420959556557207,"Odubel Herrera",11476,546318
"Manuel Margot","SDP",126,529,13,53,39,17,0.06616257,0.200378071,0.145790554,0.309139784,0.262833675,0.3125,0.408624229,0.30943672505743575,0.3009068461297785,90.14537693228215,3.2471868223510683,-3.453088985788666,10.090310335159302,2.4687979920372287,"Manuel Margot",14712,622534
"Willson Contreras","CHC",117,428,21,50,74,5,0.105140186,0.228971962,0.222811672,0.319230769,0.275862068,0.355971896,0.49867374,0.3618192930782543,0.3517784283315535,122.07163364412106,-3.640851827338338,8.500729092280624,-0.23380327224731445,2.285760314545413,"Willson Contreras",11609,575929
"Addison Russell","CHC",110,385,12,52,43,2,0.075324675,0.236363636,0.178977273,0.289156626,0.238636363,0.303896103,0.417613636,0.30498145191293013,0.30752857379359744,84.75325402503249,0.6305694859474897,-6.914007332122057,16.490744590759277,2.2691393995387203,"Addison Russell",14106,608365
