Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Albert Pujols","STL",161,700,41,129,117,16,0.138571428,0.092857142,0.279187817,0.31557377,0.329949238,0.43,0.609137055,0.43193140878365616,,167.39545548539132,4.883596826693974,64.12761927307335,-9.919971108436584,7.722591228359675,"Albert Pujols",1177,405395
"David Wright","NYM",160,657,27,99,102,17,0.109589041,0.171993911,0.217391304,0.340182648,0.306086956,0.388127853,0.52347826,0.3928262243744071,,141.77920276683926,4.301675297901966,38.771684794310936,-2.6885643005371094,5.764488961414048,"David Wright",3787,431151
"Miguel Cabrera","FLA",158,685,33,106,116,1,0.093430656,0.182481751,0.23817292,0.35791757,0.323001631,0.385401459,0.561174551,0.39877571659314864,,146.46323222874236,-0.950519687263295,39.017798566056584,-9.981439590454102,5.149237695340518,"Miguel Cabrera",1744,408234
"Felipe Lopez","CIN",148,648,23,97,85,15,0.087962962,0.171296296,0.194827586,0.322295805,0.29137931,0.351937984,0.486206896,0.35999784165555915,,116.49888425453211,3.9304701845394447,17.35643382439769,8.039143800735474,4.663268728543287,"Felipe Lopez",1311,150479
"Chad Tracy","ARI",145,553,27,73,72,3,0.063291139,0.141048824,0.244532803,0.316831683,0.308151093,0.358695652,0.552683896,0.385217491401373,,129.68853688845883,3.3950060423230752,24.012212101550663,-3.0382561683654785,3.909559312210003,"Chad Tracy",1888,429710
"Bill Hall","MIL",146,546,17,69,62,18,0.071428571,0.188644688,0.203592815,0.3359375,0.291417165,0.341911764,0.49500998,0.3581120800708053,,115.86786001482348,2.4087647253181785,13.288714442052767,3.2644206881523132,3.443344317547535,"Bill Hall",1605,407849
"Adam Dunn","CIN",160,671,40,107,101,4,0.169895678,0.250372578,0.29281768,0.27893175,0.246777163,0.387481371,0.539594843,0.3918849877570862,,137.524142475948,4.118151377304457,35.737227886466336,-24.41676139831543,3.326832388951054,"Adam Dunn",319,276055
"Jeff Francoeur","ATL",70,274,14,41,45,3,0.040145985,0.211678832,0.249027238,0.336898395,0.299610894,0.335766423,0.548638132,0.37193761408548953,,127.02803678070823,0.7837246770504862,10.0836818603609,11.157065391540527,3.0250817648910227,"Jeff Francoeur",4792,425796
"Matt Holliday","COL",125,526,19,68,87,14,0.068441064,0.150190114,0.198329854,0.332467532,0.306889352,0.36121673,0.505219206,0.37235487551916213,,116.29994997557627,1.0420804248424247,11.808911535202014,-2.9205360412597656,2.609344314376195,"Matt Holliday",1873,407812
"Ryan Langerhans","ATL",128,373,8,48,42,0,0.09919571,0.201072386,0.159509203,0.321138211,0.266871165,0.347708894,0.426380368,0.33707639655989147,,104.04178087511787,2.427573769236915,4.3207780656706,8.943065643310547,2.548439921418658,"Ryan Langerhans",98,407798
"Willy Taveras","HOU",152,635,3,82,29,34,0.039370078,0.162204724,0.050675676,0.344897959,0.29054054,0.324840764,0.341216216,0.29653815323846383,,76.41461415380356,7.9246192505816,-10.88294680420817,11.965564966201782,2.1825269684505915,"Willy Taveras",1876,430838
"Ryan Howard","PHI",88,348,22,52,63,0,0.094827586,0.287356321,0.278846154,0.354166666,0.288461538,0.356321839,0.567307692,0.384497850782731,,131.70265119039507,-0.6272465287474915,13.227248824555371,-3.0922770500183105,2.1530018378525253,"Ryan Howard",2154,429667
"Austin Kearns","CIN",112,448,18,62,67,0,0.107142857,0.238839285,0.211886305,0.280898876,0.240310077,0.332589285,0.452196382,0.33936384493994604,,102.89355539555224,2.853143615880981,4.481036032726554,1.10459566116333,2.0233674025556434,"Austin Kearns",332,400290
"Garrett Atkins","COL",138,573,13,62,89,0,0.078534031,0.12565445,0.138728324,0.310502283,0.287090558,0.347294938,0.425818882,0.33876225404389254,,94.15016151213018,-3.058812434435822,-7.268156080344553,7.428228735923767,1.8875110026500275,"Garrett Atkins",1790,425548
"José Reyes","NYM",161,733,7,99,58,60,0.036834924,0.106412005,0.113505747,0.297560975,0.272988505,0.300411522,0.386494252,0.2988126023643138,,79.78993998367223,7.364840809372254,-11.238350954806759,4.676914215087891,1.7359995717943237,"Jose Reyes",1736,408314
"Khalil Greene","SDP",121,476,15,51,70,5,0.052521008,0.195378151,0.18119266,0.281437125,0.25,0.295983086,0.43119266,0.31068147750611,,93.19738475430613,3.8704208524432033,-0.1958728677644288,0.8184223175048828,1.6170828591185136,"Khalil Greene",1826,425867
"J.J. Hardy","MIL",124,427,9,46,50,0,0.103044496,0.112412177,0.137096775,0.261829652,0.247311827,0.326968973,0.384408602,0.30927314196975486,,83.66518870755469,1.4589027136098593,-7.30016495849496,8.890058040618896,1.5540578137101952,"J.J. Hardy",3797,429666
"Kelly Johnson","ATL",87,334,9,46,40,2,0.119760479,0.224550898,0.155172414,0.29468599,0.24137931,0.334337349,0.396551724,0.32326005664836965,,94.93177418497105,-0.9430840236600488,-3.0688639830832587,7.32273006439209,1.5174762208290118,"Kelly Johnson",2234,430637
