Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Albert Pujols","STL",157,685,43,137,124,5,0.115328467,0.09489051,0.307952623,0.346311475,0.358714043,0.439416058,0.666666666,0.46091002721843183,,184.3889153503339,5.645565457409248,79.84157307157263,-5.42111873626709,9.538913575512115,"Albert Pujols",1177,405395
"Marcus Giles","ATL",145,635,21,101,69,14,0.092913385,0.125984251,0.210526316,0.337004405,0.315789473,0.3904,0.526315789,0.3941965473406196,,138.6515604841877,5.57566353189759,37.078185160305146,10.421697854995728,6.727277210403126,"Marcus Giles",89,279578
"Juan Pierre","FLA",162,747,1,100,41,65,0.073627844,0.046854082,0.06736527,0.319685039,0.305389221,0.36114911,0.372754491,0.3280774728892601,,99.57468259807317,6.482755224802531,6.074963588000633,11.834697723388672,4.176155839016476,"Juan Pierre",443,334393
"Rafael Furcal","ATL",156,734,15,130,61,25,0.081743869,0.103542234,0.15060241,0.310225303,0.292168674,0.351573187,0.442771084,0.34568602214624855,,107.00012600922774,11.11642281676177,17.711296451943753,-0.9797515869140625,4.018184689787217,"Rafael Furcal",88,279577
"Marlon Byrd","PHI",135,553,7,86,45,11,0.079566003,0.169981916,0.115151515,0.360201511,0.303030303,0.366120218,0.418181818,0.34483175214393674,,108.56599266490834,5.268286753562279,11.34834010514869,7.226004958152771,3.6148956762600823,"Marlon Byrd",950,407781
"Adrian Beltré","LAD",158,608,23,50,80,2,0.060855263,0.169407894,0.184257603,0.25284738,0.239713774,0.289950576,0.423971377,0.30512457176622865,,86.28815661316662,0.36705818155314773,-10.33343967036512,22.874477863311768,3.198634988093662,"Adrian Beltre",639,134181
"Sean Burroughs","SDP",146,578,7,62,58,7,0.076124567,0.129757785,0.116054159,0.32118451,0.286266924,0.352430555,0.402321083,0.3317070782601417,,104.47098234528525,-0.4602072349516675,2.8567154921004256,5.379063248634338,2.677904918640945,"Sean Burroughs",1021,284568
"Corey Patterson","CHC",83,347,13,49,55,16,0.043227665,0.221902017,0.212765957,0.352697095,0.29787234,0.328530259,0.510638297,0.35509464827136716,,113.4954459031272,3.5088413195917383,9.519489027444395,4.028321623802185,2.4546155351446624,"Corey Patterson",300,279913
"Jimmy Rollins","PHI",156,689,8,85,62,20,0.078374455,0.164005805,0.124203822,0.308447937,0.262738853,0.320175438,0.386942675,0.30931306218399723,,85.39127989074333,0.2548518219264224,-12.664357980114099,13.133148193359375,2.2718780491331088,"Jimmy Rollins",971,276519
"José Reyes","NYM",69,292,5,47,32,13,0.044520547,0.123287671,0.127737226,0.334745762,0.306569343,0.334482758,0.434306569,0.3330886818211654,,101.5382360645563,3.8651802302338183,4.441694951530353,8.645024538040161,2.2315540500553306,"Jose Reyes",1736,408314
"Aramis Ramirez","- - -",159,670,27,75,106,2,0.062686567,0.147761194,0.192751236,0.280487804,0.271828665,0.323880597,0.464579901,0.3368523892076655,,101.3623515412078,-4.3563124045031145,-3.1847415723988406,2.9173253774642944,2.138027193031715,"Aramis Ramirez",1002,133380
"Alex Cintron","ARI",117,487,13,70,51,2,0.059548254,0.067761806,0.171875,0.318518518,0.316964285,0.358921161,0.488839285,0.3657524666103585,,115.10316660220627,2.2314231544733047,11.672065284876439,-6.715823173522949,2.061096194834473,"Alex Cintron",50,400090
"D'Angelo Jimenez","CIN",73,331,7,34,31,7,0.102719033,0.129909365,0.131034483,0.316872427,0.289655172,0.364741641,0.420689655,0.3468328217967303,,106.48875955293744,-0.1775956864003092,2.5791343343161888,4.66341245174408,1.782226103448707,"D'Angelo Jimenez",1038,150090
"Adam Dunn","CIN",116,469,27,70,57,8,0.157782515,0.268656716,0.249343832,0.237068965,0.215223097,0.353944562,0.464566929,0.35126999246841395,,109.3838594556139,3.7664088916499168,9.415244004143306,-8.151712417602539,1.639431244559729,"Adam Dunn",319,276055
"Xavier Nady","SDP",110,404,9,50,39,6,0.05940594,0.183168316,0.123989218,0.311418685,0.266846361,0.320895522,0.390835579,0.31424650416445377,,93.07856359346815,1.4767957360018045,-2.112276165102765,3.169227123260498,1.4091205463088232,"Xavier Nady",1658,294558
"Jack Wilson","PIT",150,615,9,58,62,5,0.058536585,0.120325203,0.096774193,0.278586278,0.256272401,0.302980132,0.353046594,0.28820798053916,,69.50008979735779,1.9621003769570962,-22.113561598707648,13.209084510803223,1.1101060871886754,"Jack Wilson",1017,333292
"Yorvit Torrealba","SFG",66,221,4,22,29,1,0.063348416,0.176470588,0.13,0.301886792,0.26,0.311926605,0.39,0.3058321242508251,,83.99402109956803,1.466891945921816,-3.073350812730374,6.182522416114807,1.0199865682796183,"Yorvit Torrealba",1135,150275
"Hee-Seop Choi","CHC",80,245,8,31,28,1,0.151020408,0.289795918,0.202970297,0.292682926,0.217821782,0.349794238,0.420792079,0.3410214087194648,,104.31314540766398,1.5332044368842617,2.889532490782366,-0.817983865737915,0.9953698186347896,"Hee-Seop Choi",270,400292
"Austin Kearns","CIN",82,338,15,39,58,5,0.121301775,0.201183431,0.191780822,0.296650717,0.26369863,0.363905325,0.455479452,0.35935807369583084,,114.66105181690058,0.9806909002363682,7.341119616058608,-8.737013101577759,0.9544525470104249,"Austin Kearns",332,400290
"Miguel Cabrera","FLA",87,346,12,39,62,0,0.072254335,0.242774566,0.200636943,0.328767123,0.267515923,0.324561403,0.468152866,0.338419319605757,,106.32237874000782,-1.9037289107218385,0.9040387526454072,-3.827072262763977,0.8299606890978347,"Miguel Cabrera",1744,408234
"Matt Kata","ARI",78,322,7,42,29,3,0.077639751,0.164596273,0.163194444,0.29004329,0.256944444,0.315457413,0.420138888,0.3193161222460894,,84.80506314912542,0.8962711459025741,-5.383724344864625,-2.831618070602417,0.23144565832496866,"Matt Kata",1741,425632
"Juan Uribe","COL",87,343,10,45,33,7,0.049562682,0.174927113,0.174050633,0.283400809,0.253164556,0.296735905,0.427215189,0.3128548943678066,,71.40118648630988,1.9988678167574108,-10.591740005332468,1.4420610666275024,0.20730551483254306,"Juan Uribe",454,346874
"Ty Wigginton","NYM",156,633,11,73,71,12,0.072669826,0.195892575,0.141361257,0.305429864,0.254799301,0.318037974,0.396160558,0.31264175384763687,,88.19732502771888,0.5482320168521255,-9.041108003407949,-13.349785804748535,-0.15937830552155266,"Ty Wigginton",1491,421064
"Endy Chavez","MON",141,526,5,66,47,18,0.058935361,0.1121673,0.103519669,0.274881516,0.250517598,0.294003868,0.354037267,0.28306455950792664,,63.435497043623585,2.226535172900185,-22.459422443245774,2.9739574193954468,-0.21901207527981154,"Endy Chavez",768,346795
"Cesar Izturis","LAD",158,593,1,47,40,10,0.042158516,0.118043844,0.064516129,0.283673469,0.250896057,0.281569965,0.315412186,0.2586057063411264,,55.93621103120135,1.2737857623724267,-32.26451790779857,10.465234279632568,-0.23035401466989758,"Cesar Izturis",656,285131
"Ray Olmedo","CIN",79,250,0,24,17,1,0.052,0.184,0.034782609,0.298913043,0.239130434,0.27983539,0.273913043,0.25111082036799365,,44.03347497512291,2.831906274310313,-15.126711685667978,-1.6264922618865967,-0.8416264534445264,"Ray Olmedo",1718,408232
"Ruben Mateo","CIN",74,224,3,16,18,0,0.053571428,0.236607142,0.086956522,0.307189542,0.241545893,0.290178571,0.328502415,0.2738979378623278,,58.90127847457505,1.1662428616546094,-10.650040343685532,-5.472410202026367,-0.8635235517311552,"Ruben Mateo",340,150288
"Felipe Lopez","CIN",59,229,2,28,13,8,0.122270742,0.257641921,0.086294416,0.291970802,0.213197969,0.31277533,0.299492385,0.2801391695980477,,62.97346562436707,0.41922812222037464,-10.463884106091095,-7.111032724380493,-0.9903554992365112,"Felipe Lopez",1311,150479
