Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Kris Bryant","CHC",155,699,39,121,102,8,0.107296137,0.220314735,0.262023217,0.331719128,0.291873963,0.384835479,0.55389718,0.3963114254241031,0.38608775681031343,148.3360127592453,2.715820462210104,44.327452768787175,7.01884400844574,7.521710486545779,"Kris Bryant",15429,592178
"Nolan Arenado","COL",160,696,41,116,133,2,0.097701149,0.147988505,0.275080907,0.29253112,0.294498381,0.362068965,0.569579288,0.38605524221592674,0.34678986988994615,126.29519491309314,-1.2362274192273617,21.303693496537342,15.616774559020996,6.036677399365225,"Nolan Arenado",9777,571448
"Christian Yelich","MIA",155,659,21,78,98,9,0.109256449,0.209408194,0.185121107,0.356132075,0.297577854,0.376327769,0.482698961,0.3674649968402076,0.38331758975982666,133.79771525616528,2.5279302312992513,29.95879576766971,0.9411907196044922,5.300787175648317,"Christian Yelich",11477,592885
"Corey Seager","LAD",157,687,26,105,72,3,0.07860262,0.193595342,0.20414673,0.355319148,0.307814992,0.365356622,0.511961722,0.37214909734264495,0.3730260265806753,136.1396119918878,2.094060187926516,32.67191234444135,-3.2231101989746094,5.243335635149623,"Corey Seager",13624,608369
"Trea Turner","WSN",73,324,13,53,40,33,0.043209876,0.182098765,0.224755701,0.388185654,0.342019543,0.37037037,0.566775244,0.3951087446860325,0.3563184077196782,145.5502271437354,4.7051707685459405,22.881338056196967,5.9948166608810425,4.005581692583498,"Trea Turner",16252,607208
"Ender Inciarte","ATL",131,578,3,85,29,16,0.077854671,0.117647058,0.090038314,0.328918322,0.291187739,0.35078534,0.381226053,0.3186673431749075,0.29054404925788235,96.52541880445412,3.4486690354533494,0.9752536535304905,19.33097791671753,3.9542693004270335,"Ender Inciarte",4922,542255
"Billy Hamilton","CIN",119,460,3,69,17,58,0.078260869,0.202173913,0.082725061,0.329113924,0.260340632,0.320712694,0.343065693,0.2939120597457036,0.26150333909036944,77.73111099256593,13.907600365346298,1.2915580698058005,20.97979760169983,3.771918578725381,"Billy Hamilton",10199,571740
"Jake Lamb","ARI",151,594,29,81,91,6,0.107744107,0.259259259,0.260038241,0.293604651,0.248565965,0.331649831,0.508604206,0.35237386534290926,0.3433033074563813,113.68810574668845,2.865287885768339,12.879033409274182,4.694959402084351,3.726826517308616,"Jake Lamb",13329,571875
"Odúbel Herrera","PHI",159,656,15,87,49,25,0.096036585,0.204268292,0.133790738,0.348623853,0.286449399,0.360856269,0.420240137,0.33775217833437915,0.29617566282644214,109.50947999401326,2.5921075202059,10.275046120164907,4.875176429748535,3.680359069794924,"Odubel Herrera",11476,546318
"Addison Russell","CHC",151,598,21,67,95,5,0.091973244,0.225752508,0.179047619,0.277333333,0.238095238,0.321070234,0.417142857,0.3164214907667121,0.31363572340745194,94.81011056687272,0.2981460413429886,-3.524165163690667,19.42790985107422,3.5690089205374713,"Addison Russell",14106,608365
"Trevor Story","COL",97,415,27,67,72,8,0.084337349,0.313253012,0.295698925,0.342592592,0.271505376,0.341404358,0.567204301,0.3800408944596339,0.36796487141125306,122.26560856864539,0.7740001527126878,12.154187730708859,8.722398281097412,3.483098830510601,"Trevor Story",12564,596115
"Jonathan Villar","MIL",156,679,19,92,63,62,0.116347569,0.256259204,0.171477079,0.3725,0.285229202,0.369436201,0.456706281,0.35566509383827893,0.31457690111893427,119.61714430534671,5.774000305915251,22.178852244725693,-10.180727005004883,3.4327177884962143,"Jonathan Villar",10071,542340
"Wil Myers","SDP",157,676,28,99,94,28,0.100591715,0.23668639,0.202003339,0.305288461,0.258764607,0.335798816,0.460767946,0.3413897169077838,0.33364732127310087,114.2029471498557,6.067332796053961,17.89208152443186,-6.708266258239746,3.3396952870570056,"Wil Myers",10047,571976
"Joc Pederson","LAD",137,476,25,64,68,6,0.132352941,0.273109243,0.248768473,0.296442687,0.246305418,0.351578947,0.495073891,0.35952330648013237,0.3474843584257981,127.68038806453819,0.19190185889601707,16.419187506658133,0.8481324911117554,3.3121457071992113,"Joc Pederson",11899,592626
"Aledmys Díaz","STL",111,460,17,71,65,4,0.089130434,0.130434782,0.21039604,0.312312312,0.29950495,0.368995633,0.50990099,0.36964617155294505,0.3220084785615038,132.33229418810544,-0.42614498850889504,17.891140209366235,-2.1666831970214844,3.1023862211720297,"Aledmys Diaz",15937,649557
"Stephen Piscotty","STL",153,649,22,86,85,7,0.078582434,0.204930662,0.183848797,0.319347319,0.273195876,0.343122102,0.457044673,0.34519651647328964,0.34302671911563964,115.95113363210783,0.10494494857266545,12.854734141874182,-6.6145071387290955,2.746420420736826,"Stephen Piscotty",13367,572039
"Javier Báez","CHC",142,450,14,50,59,12,0.033333333,0.24,0.149643706,0.335548172,0.273159144,0.31403118,0.42280285,0.3155747840490042,0.2795989312858225,94.24282081814508,1.1299195680767298,-2.0608027789323593,12.765254020690918,2.5565201763174987,"Javier Baez",12979,595879
"Willson Contreras","CHC",76,283,12,33,35,2,0.091872791,0.236749116,0.206349207,0.339080459,0.281746031,0.356890459,0.488095238,0.3626365345695415,0.3408034286774453,125.7739851152118,-1.1406046017073095,7.842671807989555,7.547631502151489,2.4932358852111234,"Willson Contreras",11609,575929
"Marcell Ozuna","MIA",148,608,23,75,76,0,0.070723684,0.189144736,0.186714542,0.295508274,0.265709156,0.320723684,0.452423698,0.3297881191909903,0.34112223136324843,108.55437419430822,-1.8165390777867287,4.589042653947985,0.23692399263381958,2.4686012550846925,"Marcell Ozuna",10324,542303
"J.T. Realmuto","MIA",137,545,11,60,48,12,0.051376146,0.183486238,0.125736739,0.356608478,0.302554027,0.343119266,0.428290766,0.3332773665075793,0.30688468038036837,110.8921544340053,0.6438304521143436,7.954834873904934,-2.5577614307403564,2.322353717850675,"J.T. Realmuto",11739,592663
"Gregory Polanco","PIT",144,587,22,79,86,17,0.090289608,0.202725724,0.204933586,0.290816326,0.258064516,0.322525597,0.462998102,0.3311233657187429,0.33669889223325505,106.42640240132141,-0.3196304135490209,4.326300756976241,-1.5392107963562012,2.1918735854276408,"Gregory Polanco",12907,570256
"Eugenio Suárez","CIN",159,627,21,78,70,11,0.081339712,0.247208931,0.162831859,0.303571428,0.24778761,0.31738437,0.410619469,0.31627615321385993,0.30610563216670866,92.7149545109167,0.28913058317266405,-5.336439800878846,5.691009759902954,2.0730452092062825,"Eugenio Suarez",12552,553993
"Bryce Harper","WSN",147,627,24,84,86,21,0.172248803,0.18660287,0.197628459,0.264,0.243083003,0.373205741,0.440711462,0.34326997571172196,0.351305418047075,110.8184816517488,-0.8254415234550834,7.5286765217489044,-8.438081979751587,1.9437821054209108,"Bryce Harper",11579,547180
"Tony Wolters","COL",71,230,3,27,30,4,0.091304347,0.230434782,0.136585366,0.335570469,0.258536585,0.327433628,0.395121951,0.3121591141181333,0.26466339466183686,76.7851165544097,0.8168668197467923,-5.759122474955732,16.089164406061172,1.8035692395620235,"Tony Wolters",11470,547172
"Joe Panik","SFG",127,526,10,67,62,5,0.095057034,0.089353612,0.140086207,0.245145631,0.239224137,0.315487571,0.379310344,0.2998126013398631,0.3219198614538795,86.45196213968697,1.7885697879828513,-6.988082638265361,7.862105965614319,1.798073748744458,"Joe Panik",11936,605412
"Randal Grichuk","STL",132,478,24,66,68,5,0.058577405,0.294979079,0.239910314,0.294326241,0.239910313,0.288702928,0.479820627,0.3250658765248175,0.3214553961773965,102.46369407451263,1.8141504381783307,3.264529192890987,-2.10234534740448,1.6716170141207263,"Randal Grichuk",10243,545341
"Yasiel Puig","LAD",104,368,11,45,45,5,0.065217391,0.201086956,0.152694611,0.305555555,0.263473053,0.323369565,0.416167664,0.32036911064515944,0.3080930449272114,101.44725036488335,0.29549418296664953,0.9514253094636973,1.9891576766967773,1.496158151019223,"Yasiel Puig",14225,624577
"Hernán Pérez","MIL",123,430,13,50,56,34,0.041860465,0.218604651,0.155940594,0.322259136,0.272277227,0.302107728,0.428217821,0.31187433800038467,0.2817674377154856,90.27753195040846,4.839192332467064,-0.30967538379418613,0.9803056120872498,1.465421173941213,"Hernan Perez",5751,541650
"David Dahl","COL",63,237,7,42,24,5,0.063291139,0.248945147,0.184684685,0.403846153,0.315315315,0.358649789,0.5,0.3667974054561889,0.29578467546883275,113.39252962416812,1.7950500729493797,5.704158491264154,0.741100549697876,1.429022968168292,"David Dahl",13744,621311
"José Peraza","CIN",72,256,3,25,25,21,0.02734375,0.12890625,0.087136929,0.360576923,0.323651452,0.3515625,0.410788381,0.3306923396885395,0.32789657049970666,102.37373556437339,0.7035135340411216,1.451922627840975,2.0154526829719543,1.1862041652913522,"Jose Peraza",13593,606299
"Kolten Wong","STL",121,361,5,39,23,7,0.094182825,0.144044321,0.115015974,0.268199233,0.239616613,0.326869806,0.354632587,0.2995368487987678,0.30497385084460205,85.35935862861442,1.2398991382215172,-5.2693974245850965,3.8791127800941467,1.0305136468424034,"Kolten Wong",12532,543939
"Michael Conforto","NYM",109,348,12,38,42,2,0.103448275,0.255747126,0.194078948,0.266990291,0.220394736,0.310344827,0.414473684,0.3118586290433917,0.32221933100427497,97.39628550546078,-0.8885913770645857,-2.0045275583347673,0.4083728790283203,0.9672299359519445,"Michael Conforto",16376,624424
"Maikel Franco","PHI",152,630,25,67,88,1,0.063492063,0.168253968,0.17211704,0.27092511,0.254733218,0.306349206,0.426850258,0.31118194421642664,0.3181743436646693,91.70754087959202,-2.0170487535651773,-8.451190771369875,-2.3893847465515137,0.9378954967015978,"Maikel Franco",12179,596748
"Chris Owings","ARI",119,466,5,52,49,21,0.042918454,0.186695278,0.139588101,0.334293948,0.276887871,0.314655172,0.416475972,0.310767172600912,0.2990185709997912,85.81180598743948,5.07456044619903,-3.068352448246957,-2.6544690132141113,0.9285259503124181,"Chris Owings",10030,572008
"Matt Duffy","SFG",70,286,4,32,21,8,0.069930069,0.139860139,0.105058366,0.282407407,0.252918287,0.313380281,0.357976653,0.2947936020266842,0.3213543908997676,83.08925484129084,-0.04982331208884716,-6.006383465568638,5.703138709068298,0.8980475730728811,"Matt Duffy",13836,622110
"Travis Jankowski","SDP",131,383,2,53,12,30,0.109660574,0.261096605,0.068656716,0.343347639,0.244776119,0.332453825,0.313432835,0.2925099500880078,0.28421822731410906,81.45371998874349,1.9138090547639877,-6.834464210068811,3.1441673636436462,0.8667641809053195,"Travis Jankowski",13768,608671
"Wilmer Flores","NYM",103,335,16,38,49,1,0.068656716,0.143283582,0.201954397,0.268292682,0.267100977,0.319402985,0.469055374,0.3362087315587855,0.3041809404724674,113.71074628456513,-3.8474045682232827,1.8094192825346749,-5.44040060043335,0.7169041322262876,"Wilmer Flores",5827,527038
"Scott Schebler","CIN",82,282,9,36,40,2,0.067375886,0.209219858,0.167315175,0.312169312,0.264591439,0.329787234,0.431906614,0.32775648704596927,0.3135667558149858,100.40672730392923,-0.054926744662225246,0.08633325152519067,-2.709933340549469,0.6477577163169037,"Scott Schebler",12225,594988
"Trayce Thompson","LAD",80,262,13,31,32,5,0.099236641,0.251908396,0.211864406,0.25477707,0.224576271,0.301526717,0.436440677,0.31788229919571914,0.323911528020983,99.78109771393362,2.3274030012544245,2.2567682626468035,-4.640461087226868,0.6073231388659085,"Trayce Thompson",9952,572204
"Brandon Drury","ARI",134,499,16,59,53,1,0.062124248,0.200400801,0.175704989,0.326647564,0.281995661,0.328657314,0.45770065,0.3350738254591253,0.3139104332943512,102.09715568877775,-1.1704372833482921,0.11839964864267927,-10.119031429290771,0.5982458602617404,"Brandon Drury",11615,592273
