Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Austin Riley","ATL",159,693,38,90,93,2,0.082251082,0.242424242,0.255284553,0.314769975,0.273170731,0.349206349,0.528455284,0.37660742744889564,0.38549738440948356,143.55505058023763,-0.7988982042297721,34.26967712321266,-2.2729592323303223,5.859682950949834,"Austin Riley",18360,663586
"Michael Harris II","ATL",114,441,19,75,64,20,0.047619047,0.242630385,0.217391304,0.361111111,0.297101449,0.338636363,0.514492753,0.36750358031554653,0.33857077075028474,137.3300739975453,5.142307983711362,24.26917358076825,5.810183048248291,4.749223741243567,"Michael Harris II",25931,671739
"Daulton Varsho","ARI",151,592,27,79,74,16,0.077702702,0.244932432,0.207156309,0.269230769,0.235404896,0.30220713,0.442561205,0.32278947646022854,0.30065489468509204,106.3111882556776,2.209884210024029,6.5507784748912705,14.036668300628662,4.297372134772074,"Daulton Varsho",19918,662139
"Nico Hoerner","CHC",135,517,10,60,55,20,0.054158607,0.11025145,0.128898129,0.300480769,0.28066528,0.32688588,0.409563409,0.31958620404174687,0.30838908121257486,108.32659267120033,3.3501879572868347,8.35173351304769,14.702998638153076,4.285849777881072,"Nico Hoerner",21479,663538
"Juan Soto","- - -",153,664,27,93,62,6,0.203313253,0.144578313,0.209923664,0.249376558,0.242366412,0.401206636,0.452290076,0.3758501906736075,0.40340193657025897,145.72258107313874,-2.1319975489750504,33.14122868791138,-20.986236333847046,3.6717503020897775,"Juan Soto",20123,665742
"Ke'Bryan Hayes","PIT",136,560,7,55,41,20,0.085714285,0.217857142,0.100990099,0.306878306,0.243564356,0.314285714,0.344554455,0.29447674229741094,0.3043329252613534,85.99386153098499,2.752317196689546,-6.360503148617774,16.808353304862976,3.1173046035575585,"Ke'Bryan Hayes",18577,663647
"Gavin Lux","LAD",129,471,6,66,42,7,0.099787685,0.201698513,0.12351544,0.340557275,0.275534441,0.346072186,0.399049881,0.3282410111396935,0.3148529702044548,113.39221612942931,0.9372477093711495,8.265825844299677,1.2606112957000732,2.6994732812053037,"Gavin Lux",19955,666158
"Lars Nootbaar","STL",108,347,14,53,40,4,0.146974063,0.204610951,0.220689656,0.247619047,0.227586206,0.340057636,0.448275862,0.34196578405496014,0.35151705438691067,122.54488842361658,0.4886812958866358,9.577845113017727,3.600292205810547,2.6355323169359552,"Lars Nootbaar",21454,663457
"Brendan Donovan","STL",126,468,5,64,45,2,0.128205128,0.149572649,0.097186701,0.330188679,0.281329923,0.394004282,0.378516624,0.3487786563680919,0.34226340017011087,127.20335533204725,-2.424395190551877,12.36718911883269,-3.8297923803329468,2.584804502064338,"Brendan Donovan",24679,680977
"Jazz Chisholm Jr.","MIA",60,241,14,39,45,12,0.087136929,0.273858921,0.281690141,0.294117647,0.253521126,0.325,0.535211267,0.3651355636616548,0.34977003919529615,134.27307785591904,3.3876198763027787,12.984200492329332,2.8035818934440613,2.5271181592631295,"Jazz Chisholm Jr.",20454,665862
"Luis Urías","MIL",119,472,16,54,47,1,0.105932203,0.209745762,0.16502463,0.273648648,0.238916256,0.334745762,0.403940886,0.32678095731189694,0.3280228959753158,110.3107794823764,-0.4875932801514864,5.166719948090288,1.3321558237075806,2.3851980595093196,"Luis Urias",16622,649966
"Ronald Acuña Jr.","ATL",119,533,15,71,50,29,0.099437148,0.236397748,0.147751606,0.33130699,0.265524625,0.350844277,0.413276231,0.33541279749518754,0.36803328945609554,115.38722185482577,3.6966369077563286,13.225339902870966,-8.960271835327148,2.370726764438039,"Ronald Acuna Jr.",18401,660670
"Jake McCarthy","ARI",99,354,8,53,43,23,0.064971751,0.214689265,0.143302181,0.348739495,0.283489096,0.341880341,0.426791277,0.33701568349474176,0.30548607962472096,116.03870282761872,6.726365251932293,13.322945780862046,-4.423617780208588,2.211526878903229,"Jake McCarthy",21622,664983
"William Contreras","ATL",97,376,20,51,45,2,0.103723404,0.276595744,0.22754491,0.344339622,0.278443113,0.353723404,0.505988023,0.3702876737912496,0.34622322939296457,139.23376552887513,-4.756127535831183,12.38321676330106,-5.907566070556641,2.036419224852082,"William Contreras",20503,661388
"Dylan Carlson","STL",128,488,8,56,42,5,0.092213114,0.19262295,0.143518518,0.281437125,0.236111111,0.31557377,0.379629629,0.3063715726932706,0.3039305696782378,98.20648192794344,2.2841924647800624,1.2673072216366612,-0.18010389804840088,1.8747155146226135,"Dylan Carlson",20126,666185
"Brendan Rodgers","COL",137,581,13,72,63,0,0.079173838,0.173838209,0.142314991,0.303827751,0.265654648,0.325301204,0.407969639,0.32101409129554764,0.32622876546787144,93.55716968580194,-1.031559266615659,-5.380657244060719,2.8989251852035522,1.8355074308827084,"Brendan Rodgers",17907,663898
"Trent Grisham","SDP",152,524,17,58,53,7,0.108778625,0.286259541,0.157427938,0.23076923,0.184035476,0.284332688,0.341463414,0.28032233999219053,0.29820061841057344,82.61711825811967,1.8653893093578517,-8.717382419101787,7.178181409835815,1.728830218580168,"Trent Grisham",18564,663757
"Christopher Morel","CHC",113,425,16,55,47,10,0.089411764,0.322352941,0.197889182,0.320175438,0.234828496,0.308056872,0.432717678,0.32239549236275006,0.3259967290438138,110.24751178991167,1.828623232897371,6.888660583044943,-5.550848841667175,1.6737426745056954,"Christopher Morel",21897,666624
"Keibert Ruiz","WSN",112,433,7,33,36,6,0.069284064,0.115473441,0.109137056,0.27138643,0.251269035,0.3125,0.360406091,0.29886494438957284,0.3294734776577103,91.9628850989249,-0.0755431754514575,-4.118828964495252,3.9108883142471313,1.540305985472318,"Keibert Ruiz",19610,660688
"Alec Bohm","PHI",152,631,13,79,72,2,0.049128367,0.174326465,0.11774744,0.3192389,0.279863481,0.315372424,0.397610921,0.3097716810211303,0.33443741571335567,98.46152226715449,-2.704569892026484,-3.8324603953202647,-4.402353286743164,1.4118403488222944,"Alec Bohm",21618,664761
