Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Ronald Acuña Jr.","ATL",159,735,41,149,106,73,0.108843537,0.114285714,0.258164853,0.3378119,0.337480559,0.41632653,0.595645412,0.4275971621763511,0.4611761223779966,171.44872736850394,8.86363431951031,73.92157236702569,-7.116360172629356,9.153936265936592,"Ronald Acuna Jr.",18401,660670
"Juan Soto","SDP",162,708,35,97,109,12,0.186440677,0.182203389,0.24471831,0.29584352,0.274647887,0.410183875,0.519366197,0.39487367174748716,0.40659504622864207,153.66436746647517,-0.8578386274166405,46.21146036237748,-8.390912532806396,6.17210452977099,"Juan Soto",20123,665742
"William Contreras","MIL",141,611,17,86,78,6,0.103109656,0.206219312,0.168518519,0.348370927,0.288888888,0.367213114,0.457407407,0.3572947347634717,0.3359575666993807,125.52813999550116,-1.558848493732512,17.7643422526048,19.78305184841156,5.815952203245363,"William Contreras",20503,661388
"Corbin Carroll","ARI",155,645,25,116,76,54,0.088372093,0.193798449,0.221238938,0.324582338,0.284955752,0.361502347,0.50619469,0.3702759255996692,0.34523737205649324,132.51507104109254,12.284627117682248,38.266046892369005,-6.485228657722473,5.35621314883747,"Corbin Carroll",25878,682998
"Bryson Stott","PHI",151,640,15,78,62,31,0.0609375,0.15625,0.138461538,0.311715481,0.28034188,0.328638497,0.418803418,0.32291157725836417,0.3111629516026663,100.14492551222827,4.975469321012497,5.090375471621877,14.231883525848389,4.096922409385507,"Bryson Stott",26294,681082
"Fernando Tatis Jr.","SDP",141,635,25,91,78,29,0.083464566,0.222047244,0.191304348,0.298543689,0.257391304,0.321766561,0.448695652,0.3317382063023299,0.3628032460643448,111.33935056157648,3.0539552816189826,11.974273863125765,6.9195451736450195,4.037245110788275,"Fernando Tatis Jr.",19709,665487
"Michael Harris II","ATL",138,539,18,76,57,20,0.046382189,0.187384044,0.184158416,0.334190231,0.293069306,0.330855018,0.477227722,0.3447199068699913,0.35645208785783,115.88912695785484,4.99280361039564,15.602605098894466,5.262552976608276,3.9082988630782256,"Michael Harris II",25931,671739
"Nolan Jones","COL",106,424,20,60,62,20,0.125,0.297169811,0.245231608,0.4009009,0.297002724,0.389150943,0.542234332,0.3949954907571335,0.3619283406282786,136.58840914792046,2.066038267686963,21.284907924914247,2.148181915283203,3.774416874668215,"Nolan Jones",20529,666134
"Brandon Marsh","PHI",133,472,12,58,60,10,0.125,0.305084745,0.18069307,0.396825396,0.277227722,0.371549893,0.457920792,0.35825563964050716,0.32093843709222764,123.83902560738706,2.70604130346328,16.64559780887869,2.7224049270153046,3.531818169890691,"Brandon Marsh",20202,669016
"Matt McLain","CIN",89,403,16,65,50,14,0.076923076,0.285359801,0.216438357,0.384615384,0.290410958,0.357320099,0.506849315,0.37022914425019293,0.332321508606868,128.64024564673448,0.39999426202848554,14.69881569468685,3.681283473968506,3.199337056827185,"Matt McLain",29695,680574
"Lars Nootbaar","STL",117,503,14,74,46,11,0.143141153,0.196819085,0.157276995,0.306962025,0.26056338,0.366533864,0.417840375,0.34419420206546786,0.35724810791015627,118.12038421153663,1.8451899215579033,13.13674727644156,1.277359962463379,3.1429449700744465,"Lars Nootbaar",21454,663457
"Francisco Alvarez","NYM",123,423,25,51,63,2,0.08037825,0.260047281,0.227748691,0.221774193,0.209424083,0.283687943,0.437172774,0.30967692195946445,0.30554184789635047,96.11810351335876,-2.7849616375751793,-4.819204382245667,20.13477861881256,2.961567630476789,"Francisco Alvarez",26121,682626
"Patrick Bailey","SFG",97,353,7,29,48,1,0.059490084,0.283286118,0.125766871,0.313636363,0.233128834,0.284900284,0.358895705,0.2817779229237483,0.3118065728081597,76.51957252756596,-0.32420993503183126,-10.59252444919014,25.45666015148163,2.6791906031072825,"Patrick Bailey",27478,672275
"Jack Suwinski","PIT",144,534,26,63,74,13,0.140449438,0.322097378,0.230425056,0.290196078,0.223713646,0.33895131,0.454138702,0.3412209205833593,0.34603519079820166,112.14987141728147,2.071770262904465,10.109462937807551,-2.4011240005493164,2.5793793906702036,"Jack Suwinski",22244,669261
"Geraldo Perdomo","ARI",144,495,6,71,47,16,0.129292929,0.173737373,0.113022113,0.294670846,0.245700245,0.353430353,0.358722358,0.3190640396128098,0.2771598799990214,98.1834331123533,1.8336469675414264,0.7196729781900848,5.7143367528915405,2.320062644651271,"Geraldo Perdomo",22799,672695
